product_id,parent_sku,"Light Source","Fixture Size","Color Rendering Index (CRI)","Lumen Output","Color Temperature","Total Input Watts","Ballast and Voltage","Listings and Ratings","Driver Type","Luminaire Efficacy Rating (LER)","L70 Expected Life (hours)","Lamp Count","Pack Size","Total Input Watt","Color Temperature (CCT)","Max Ambient Temp",__alsobought,"Max Color Rendering Index (CRI)Temp","Lamp Type",Base,Bulb,Watts,"Initial Lumens","Mean Lumens","Color Temp. (deg K)","Color Rendition Index (CRI)",Coating,"Lamp Life (3hrs. per start)","Lamp Life (12hrs. per start)","MOL (in / mm)","MOD (in / mm)",Manufacturer,"Ballast Technology","Ballast Type","Lamp Wattage","Line Voltage","Starting Type","Ballast Factor","Insulation Rating",Pack,"Total Inputs","L70 Expected Hours (hours)","Pack size","Rated Life",Warranty,"Color Rendering Index","Expected Life (hours)","Color Rendering index (CRI)","Max Ambient","Light Soure","L70 Expected Life Hours","Fixture Watts",DriverType,"Total Input  Watts","Color Rendering Imdex (CRI)","L70 Expected Life (hour)","Luminaire Efficacy Rating  (LER)","Color Temperature  (CCT)","Luminaire Efficacy Rating","Luminaire Efficacy rating (LER)","Total Watt Input","Driver  Type","Driver Typw","L70 Expected Life","Color Rendering Index (CRI0","LIght Source",120-277V,"Color Rendering  Index (CRI)","Fixrture Size","Fxiture Size"
4944,WM-LF4-150-TR,LED,Other,>82,"17,000 lm",5000K,150,"Electronic, 120/277V","UL Listed",120-277VAC,115LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,WM-LF4-100-TR,LED,Other,>82,"11,200 lm",5000K,100,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",115LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,WM-LF4-80-TR,LED,Other,>82,"9,500 lm",5000K,80,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",120LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,WM-LF4-30-TR,LED,Other,>82,"3,100 or 3,300",5000K,30,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",105LM/W~110LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,OD-LHPAR38DIM/FL-16-CASE12,LED,Other,>82,"1,150lm",5000K,30,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",105LM/W~110LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,OD-LFM16ALDIM-23-CASE4,LED,Other,80,"1,500lm",4000K,23,"Electronic, 120/277V","UL Listed",120V,65lm/w,"50,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,OD-LVL2ALDIM-23-CASE6,LED,Other,80,"1,600lm",4000K,23,"Electronic, 120/277V","UL Listed",120V,70lm/w,"50,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,WM-LF4-50-KN,LED,Other,>82,"5,400 or 5,600",5000K,50,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",105LM/W~110LM/W,"50,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,WM-FLS-10W,LED,Other,>80,"950 lm",3000K,10,"Electronic, 120/277V","UL Listed",120V,"95 lm/W","70,000 hr",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,OD-LST4DIM-34-CASE6,LED,"4' Linear",80,"3,840lm",5000K,34,"Electronic, 120/277V","UL Listed",120-277V,113lm/w,"50,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,WM-FLH-10W,LED,Other,>80,"1,000 lm",5000K,10,"Electronic, 120/277V","UL Listed",100~277V,113lm/w,"50,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,OD-21531-MRNU,LED,Other,80,"1,140-2,090",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,OD-21530-MRNU,LED,Other,80,"1,140-2,090lm",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,OD-21416-MRNU,LED,Other,80,"1,140-2,090lm",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,OD-21415-MRNU,LED,Other,80,"1,140-2,090lm",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,OD-21400-MRNU,LED,Other,80,"1,140-2,090lm",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,OD-21358-MRNU,LED,Other,80,"1,140-2,090lm",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000 hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,OD-21357-MRNU,LED,Other,80,"1,140-2,090",4000K,25,"Electronic, 120/277V","UL Listed",120V,113lm/w,"40,000hrs",NO,6,115W,"3000K, 4000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,WM-LF3-HL-480V,LED,Other,82~84,"13,200 or 26,680",4000K,"100W, 150W","Electronic, 120/277V","UL Listed",480V,-,"70,000 hrs",NO,6,115W,"3000K, 5000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,WM-LF3-80/100-SF,LED,Other,>80,"9,800 or 11,500",4000K,"80W, 100W","Electronic, 120/277V","UL Listed",100-277VAC,-,"50,000 hrs",NO,6,115W,"3000K / 4000K / 5000K / 5700K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,WM-LF3,LED,Other,"-4°F ~ 104°F","9,600-15,500",4000K,"80W, 100W, 150W","Electronic, 120/277V","UL Listed",120-277VAC,120LM/W~125lm/W,"50,000 hrs",NO,6,115W,"3000K / 5000K",-,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,WM-LF3-HL,LED,Other,82~84,"10,400-20,680",4000K,"80W, 100W, 150W","Electronic, 120/277V","UL Listed",120~277V,-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,WM-LTW-50,LED,Other,"> 82","4,400 lm",5000K,50,"Electronic, 120/277V","UL Listed","120/277V AC",-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,WM-WMV-20W,LED,Other,>70,"1920 lm",5000K,20,"Electronic, 120/277V","UL Listed","100~277 VAC",-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,TLI-ZENL,LED,Other,>70,"3,215-6,152lm",4000K,64.4,"Electronic, 120/277V","UL Listed",110-277V,-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,TLI-VK,LED,Other,>70,"1,195-2,390lm",4000K,12.5,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,TLI-TRM,LED,Other,>70,"1,536-1,792lm",4000K,10,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,TLI-RLB,LED,Other,>70,"2,309-3,926lm",4000K,35,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,TLI-RL,LED,Other,>70,"2,048-2,390lm",4000K,15,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,TLI-TTN,LED,Other,>70,"3,072-4,608lm",5000K,25,"Electronic, 120/277V","UL Listed",110-277V,95lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,TLI-TVM,LED,Other,>70,"1,063lm",4000K,13,"Electronic, 120/277V","UL Listed",120-277V,81lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,TLI-TGM,LED,Other,>70,"1,615-2,486lm",4000K,10.5,"Electronic, 120/277V","UL Listed",120-277V,155lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,WM-WML2,"Compact Fluorescent",Other,>80,"3,780-16,200lm",5000K,120,"Electronic, 120/277V","UL Listed","120~277 VAC /60 Hz",155lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-40°F to 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5022,WM-LW360-60/80-G2,LED,Other,>70,"8,100 or 10,800",5000K,80W,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz",-,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023,WM-LW360-25W,LED,Other,>70,"3,375lm",5000K,25,"Electronic, 120/277V","UL Listed",120~277V,-,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,TLI-TDSP,LED,Other,>70,"1.700-2,640lm",4000K,21,"Electronic, 120/277V","UL Listed",120-277V,-,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,TLI-TDS,LED,Other,>70,"1,700-2,640lm",4000K,21,"Electronic, 120/277V","UL Listed",120-277V,-,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,TLI-TEMS,LED,Other,>70,"1,195-2,390lm",4000K,12.5,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,TLI-SDM,LED,Other,80,"1,740-1,896lm",5000K,12,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,TLI-PP,LED,Other,80,"1,195-2,390lm",4000K,12.5,"Electronic, 120/277V","UL Listed",120-277V,95lm/w,"50,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,TLI-PLLG,LED,Other,80,"4,771lm",4000K,36,"Electronic, 120/277V","UL Listed",120-277V,132lm/w,"100,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,TLI-PLSM,LED,Other,80,"1,700lm",4000K,13,"Electronic, 120/277V","UL Listed",120-277V,105lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,TLI-OMGW,LED,Other,80,"2,528lm",5000K,24.5,"Electronic, 120/277V","UL Listed",120-277V,103lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,TLI-ON,LED,Other,80,"1,500lm",4000K,12,"Electronic, 120/277V","UL Listed",120-277V,60lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,TLI-OA,LED,Other,80,"1,615-3,230lm",4000K,12.5,"Electronic, 120/277V","UL Listed",120-277V,129lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,TLI-NES,LED,Other,80,"1,158lm",4000K,10.5,"Electronic, 120/277V","UL Listed",120-277V,58lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,TLI-MHT,LED,Other,80,"1,700-2,640lm",4000K,21,"Electronic, 120/277V","UL Listed",120/277V,58lm/w,"50,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,LED,Other,80,"1,700-2,640lm",4000K,21,"Electronic, 120/277V","UL Listed",120-277V,58lm/w,"100,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,TLI-Mi-L13.0,LED,Other,80,"1,700lm",4000K,13,"Electronic, 120/277V","UL Listed",120-277V,130lm/w,"100,000hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,WM-LWP2-80W,LED,Other,"> 80","9,000",5000K,80,"Electronic, 120/277V","UL Listed",120~277V,130lm/w,"70,000 hrs",NO,6,115W,5000K,-4°F~104°F,3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,LED,Other,"> 80","1,200-13,700",5000K,"12W, 20W, 80W, 120W","Electronic, 120/277V","UL Listed",120-277VAC,-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,LED,Other,"> 80","2,385-4,729lm",4000K,44,"Electronic, 120/277V","UL Listed",120-277V,-,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,LED,Other,80,"1,264-2,528lm",4000K,12.3,"Electronic, 120/277V","UL Listed",120-277V,103lm/w,"70,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,LED,Other,80,"1,195-2,305lm",4000K,12.5,"Electronic, 120/277V","UL Listed",120-277V,103lm/w,"50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,LED,Other,80,"1,896-4,522lm",4000K,18.4,"Electronic, 120/277V","UL Listed",120-277V,103lm/w,"50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,WM-WML-120,LED,Other,"> 80","12,000 lm",4000K,120W,"Electronic, 120/277V","UL Listed",120-277VAC,"95 lm/W","50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,WM-WML-30,LED,Other,"> 80","3,200 lm",5000K,30,"Electronic, 120/277V","UL Listed","120-277VAC 50/60Hz","95 lm/W","50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,TLI-LNDS-L25.0,LED,Other,80,"1,615lm",4000K,25,"Electronic, 120/277V","UL Listed",120-277V,65lm/w,"50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,TLI-GPM-L35.0-120/277,LED,Other,80,"3,990-4,200lm",5000K,35,"Electronic, 120/277V","UL Listed",120-277V,65lm/w,"50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,TLI-HRTS,LED,Other,80,"3,398lm",4000K,20,"Electronic, 120/277V","UL Listed",120V-277V,170lm/w,"50,000 hrs",NO,6,115W,"3000K, 4000K, 5000K","-4°F ~ 104°F",3452,-,NO,B13,T8,31,2750,2475,"3000,3500,4100,5000",85,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
