sku,parent,Color_Temperature,price,cost_price,Retail_price,sale_price
DG-KH45Q-B2X256-U-3K-CZ,DG-KH45Q,5000K,2681.45,0,,
DG-KH45Q-B2X256-U-3K-SZ,DG-KH45Q,5000K,2741.45,0,,
DG-KH45Q-B2X256-U-3K-PZ,DG-KH45Q,5000K,2737.15,0,,
DG-KH45Q-B2X256-U-4K-CZ,DG-KH45Q,5000K,2681.45,0,,
DG-KH45Q-B2X256-U-4K-SZ,DG-KH45Q,5000K,2741.45,0,,
DG-KH45Q-B2X256-U-4K-PZ,DG-KH45Q,5000K,2737.15,0,,
DG-KH45Q-B2X256-U-5K-CZ,DG-KH45Q,5000K,2681.45,0,,
DG-KH45Q-B2X256-U-5K-SZ,DG-KH45Q,5000K,2741.45,0,,
DG-KH45Q-B2X256-U-5K-PZ,DG-KH45Q,5000K,2737.15,0,,
DG-KH45Q-C2X167-U-3K-CZ,DG-KH45Q,5000K,2000,0,,
DG-KH45Q-C2X167-U-3K-SZ,DG-KH45Q,5000K,2060,0,,
DG-KH45Q-C2X167-U-3K-PZ,DG-KH45Q,5000K,2055.75,0,,
DG-KH45Q-C2X167-U-4K-CZ,DG-KH45Q,5000K,2000,0,,
DG-KH45Q-C2X167-U-4K-SZ,DG-KH45Q,5000K,2060,0,,
DG-KH45Q-C2X167-U-4K-PZ,DG-KH45Q,5000K,2055.75,0,,
DG-KH45Q-C2X167-U-5K-CZ,DG-KH45Q,5000K,2000,0,,
DG-KH45Q-C2X167-U-5K-SZ,DG-KH45Q,5000K,2060,0,,
DG-KH45Q-C2X167-U-5K-PZ,DG-KH45Q,5000K,2055.75,0,,
DG-KH45Q-C2X256-U-3K-CZ,DG-KH45Q,5000K,2681.45,0,,
DG-KH45Q-C2X256-U-3K-SZ,DG-KH45Q,5000K,2741.45,0,,
DG-KH45Q-C2X256-U-3K-PZ,DG-KH45Q,5000K,2737.15,0,,
DG-KH45Q-C2X256-U-4K-CZ,DG-KH45Q,5000K,2681.45,0,,
DG-KH45Q-C2X256-U-4K-SZ,DG-KH45Q,5000K,2741.45,0,,
GL-LSC2-40-MVD-830,GL-LSC2,5000K,138.34,0,,
GL-LSC2-40-MVD-840,GL-LSC2,5000K,138.34,0,,
GL-LSC2-40-MVD-850,GL-LSC2,5000K,138.34,0,,
GL-LSC2-70-MVD-830,GL-LSC2,5000K,180.91,0,,
GL-LSC2-70-MVD-840,GL-LSC2,5000K,180.91,0,,
GL-LSC2-70-MVD-850,GL-LSC2,5000K,180.91,0,,
GL-ACLW-30-MV-850,GL-ACLW,5000K,75.71,0,,
GL-ACLW-60-MV-850,GL-ACLW,5000K,113.6,0,,
GL-ACLW-80-MV-850,GL-ACLW,5000K,136.3,0,,
JI-ZY-STP8-232-24W-27K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-30K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-35K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-40K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-45K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-50K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-24W-57K,JI-ZY-STP8,5000K,50,0,,
JI-ZY-STP8-232-48W-27K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-30K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-35K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-40K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-45K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-50K,JI-ZY-STP8,5000K,71.45,0,,
JI-ZY-STP8-232-48W-57K,JI-ZY-STP8,5000K,71.45,0,,
DG-KH55Q-A2X167-U-3K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-A2X167-U-4K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-A2X167-U-5K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-A2X167-H-3K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-A2X167-H-4K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-A2X167-H-5K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-A2X256-U-3K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-A2X256-U-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-A2X256-U-5K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-A2X256-H-3K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-A2X256-H-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-A2X256-H-5K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-B2X167-U-3K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-B2X167-U-4K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-B2X167-U-5K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-B2X167-H-3K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-B2X167-H-4K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-B2X167-H-5K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-B2X256-U-3K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-B2X256-U-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-B2X256-U-5K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-B2X256-H-3K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-B2X256-H-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-B2X256-H-5K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-C2X167-U-3K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-C2X167-U-4K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-C2X167-U-5K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-C2X167-H-3K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-C2X167-H-4K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-C2X167-H-5K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-C2X256-U-3K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-C2X256-U-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-C2X256-U-5K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-C2X256-H-3K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-C2X256-H-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-C2X256-H-5K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-D2X167-U-3K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-D2X167-U-4K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-D2X167-U-5K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-D2X167-H-3K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-D2X167-H-4K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-D2X167-H-5K-CZ,DG-KH55Q,5000K,2334.3,0,,
DG-KH55Q-D2X256-U-3K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-D2X256-U-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-D2X256-U-5K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-D2X256-H-3K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-D2X256-H-4K-CZ,DG-KH55Q,5000K,2681.45,0,,
DG-KH55Q-D2X256-H-5K-CZ,DG-KH55Q,5000K,2984.3,0,,
DG-KH55Q-F2X167-U-3K-CZ,DG-KH55Q,5000K,2000,0,,
DG-KH55Q-F2X167-U-4K-CZ,DG-KH55Q,5000K,2000,0,,
DG-AL35Q-A1X174-U-3KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-A1X174-U-4KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-A1X174-U-5KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-A1X262-U-3KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-A1X262-U-4KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-A1X262-U-5KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-B1X174-U-3KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-B1X174-U-4KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-B1X174-U-5KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-B1X262-U-3KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-B1X262-U-4KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-B1X262-U-5KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-C1X174-U-3KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-C1X174-U-4KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-C1X174-U-5KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-C1X262-U-3KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-C1X262-U-4KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-C1X262-U-5KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-D1X174-U-3KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-D1X174-U-4KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-D1X174-U-5KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-D1X262-U-3KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-D1X262-U-4KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-D1X262-U-5KCZ,DG-AL35Q,5000K,1342.85,0,,
DG-AL35Q-F1X174-U-3KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-F1X174-U-4KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-F1X174-U-5KCZ,DG-AL35Q,5000K,1124.3,0,,
DG-AL35Q-F1X262-U-3KCZ,DG-AL35Q,5000K,1278.6,0,,
DG-AL35Q-F1X262-U-4KCZ,DG-AL35Q,5000K,1278.6,0,,
DG-AL35Q-F1X262-U-5KCZ,DG-AL35Q,5000K,1278.6,0,,
DG-AL55Q-A2X174-U-4KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-A2X174-U-5KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-A2X174-H-4KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-A2X174-H-5KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-A2X262-U-4KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-A2X262-U-5KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-A2X262-H-4KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-A2X262-H-5KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-B2X174-U-4KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-B2X174-U-5KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-B2X174-H-4KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-B2X174-H-5KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-B2X262-U-4KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-B2X262-U-5KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-B2X262-H-4KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-B2X262-H-5KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-C2X174-U-4KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-C2X174-U-5KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-C2X174-H-4KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-C2X174-H-5KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-C2X262-U-4KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-C2X262-U-5KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-C2X262-H-4KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-C2X262-H-5KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-D2X174-U-4KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-D2X174-U-5KCZLSF,DG-AL55Q,5000K,2481.45,0,,
DG-AL55Q-D2X174-H-4KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-D2X174-H-5KCZLSF,DG-AL55Q,5000K,2825.75,0,,
DG-AL55Q-D2X262-U-4KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-D2X262-U-5KCZLSF,DG-AL55Q,5000K,2961.45,0,,
DG-AL55Q-D2X262-H-4KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-D2X262-H-5KCZLSF,DG-AL55Q,5000K,3264.3,0,,
DG-AL55Q-F2X174-U-4KCZLSF,DG-AL55Q,5000K,2370,0,,
DG-AL55Q-F2X174-U-5KCZLSF,DG-AL55Q,5000K,2370,0,,
DG-AL55Q-F2X174-H-4KCZLSF,DG-AL55Q,5000K,2704.3,0,,
DG-AL55Q-F2X174-H-5KCZLSF,DG-AL55Q,5000K,2704.3,0,,
DG-AL55Q-F2X262-U-4KCZLSF,DG-AL55Q,5000K,2790,0,,
DG-AL55Q-F2X262-U-5KCZLSF,DG-AL55Q,5000K,2790,0,,
DG-AL55Q-F2X262-H-4KCZLSF,DG-AL55Q,5000K,3092.85,0,,
DG-AL55Q-F2X262-H-5KCZLSF,DG-AL55Q,5000K,3092.85,0,,
DG-B1C34X5-U41K-Z-,DG-B1C34X5,5000K,688.6,0,,
DG-B1C34X5-U41K-Z-30,DG-B1C34X5,5000K,781.45,0,,
DG-B1C34X5-U41K-B-,DG-B1C34X5,5000K,688.6,0,,
DG-B1C34X5-U41K-B-30,DG-B1C34X5,5000K,781.45,0,,
DG-B1C34X5-C41K-Z-,DG-B1C34X5,5000K,705.75,0,,
DG-B1C34X5-C41K-Z-30,DG-B1C34X5,5000K,798.6,0,,
DG-B1C34X5-C41K-B-,DG-B1C34X5,5000K,705.75,0,,
DG-B1C34X5-C41K-B-30,DG-B1C34X5,5000K,798.6,0,,
DG-B2C34X5-U41K-Z-,DG-B2C34X5,5000K,688.6,0,,
DG-B2C34X5-U41K-Z-30,DG-B2C34X5,5000K,781.45,0,,
DG-B2C34X5-U41K-B-,DG-B2C34X5,5000K,688.6,0,,
DG-B2C34X5-U41K-B-30,DG-B2C34X5,5000K,781.45,0,,
DG-B2C34X5-C41K-Z-,DG-B2C34X5,5000K,705.75,0,,
DG-B2C34X5-C41K-Z-30,DG-B2C34X5,5000K,798.6,0,,
DG-B2C34X5-C41K-B-,DG-B2C34X5,5000K,705.75,0,,
DG-B2C34X5-C41K-B-30,DG-B2C34X5,5000K,798.6,0,,
DG-HB30C3-6X20-U-5K-GW,DG-HB30C3,5000K,505.75,0,,
DG-HB30C3-6X20-U-5K-CW,DG-HB30C3,5000K,537.15,0,,
DG-HB30C3-6X20-U-5K-DW,DG-HB30C3,5000K,551.45,0,,
DG-HB30C3-6X20-U-5K-BW,DG-HB30C3,5000K,551.45,0,,
DG-HB30C3-6X20-U-5K-NW,DG-HB30C3,5000K,442.86,0,,
DG-HB30C3-6X20-H-5K-GW,DG-HB30C3,5000K,505.75,0,,
DG-HB30C3-6X20-H-5K-CW,DG-HB30C3,5000K,537.15,0,,
DG-HB30C3-6X20-H-5K-DW,DG-HB30C3,5000K,551.45,0,,
DG-HB30C3-6X20-H-5K-BW,DG-HB30C3,5000K,551.45,0,,
DG-HB30C3-6X20-H-5K-NW,DG-HB30C3,5000K,442.86,0,,
DG-HB30C3-10X20-U-5K-GW,DG-HB30C3,5000K,782.86,0,,
DG-HB30C3-10X20-U-5K-CW,DG-HB30C3,5000K,814.3,0,,
DG-HB30C3-10X20-U-5K-DW,DG-HB30C3,5000K,828.6,0,,
DG-HB30C3-10X20-U-5K-BW,DG-HB30C3,5000K,828.6,0,,
DG-HB30C3-10X20-U-5K-NW,DG-HB30C3,5000K,720,0,,
DG-HB30C3-10X20-H-5K-GW,DG-HB30C3,5000K,782.86,0,,
DG-HB30C3-10X20-H-5K-CW,DG-HB30C3,5000K,814.3,0,,
DG-HB30C3-10X20-H-5K-DW,DG-HB30C3,5000K,828.6,0,,
DG-HB30C3-10X20-H-5K-BW,DG-HB30C3,5000K,828.6,0,,
DG-HB30C3-10X20-H-5K-NW,DG-HB30C3,5000K,720,0,,
DG-HB44C310X20-U5K-G-W,DG-HB44C310X20,5000K,508.25,0,,
DG-HB44C310X20-U5K-G-C,DG-HB44C310X20,5000K,644.65,0,,
DG-HB44C310X20-U5K-C-W,DG-HB44C310X20,5000K,539.15,0,,
DG-HB44C310X20-U5K-C-C,DG-HB44C310X20,5000K,675.55,0,,
DG-HB44C310X20-U5K-D-W,DG-HB44C310X20,5000K,551.85,0,,
DG-HB44C310X20-U5K-D-C,DG-HB44C310X20,5000K,688.25,0,,
DG-HB44C310X20-U5K-B-W,DG-HB44C310X20,5000K,539.15,0,,
DG-HB44C310X20-U5K-B-C,DG-HB44C310X20,5000K,675.55,0,,
DG-HB44C310X20-H5K-G-W,DG-HB44C310X20,5000K,571.9,0,,
DG-HB44C310X20-H5K-G-C,DG-HB44C310X20,5000K,708.3,0,,
DG-HB44C310X20-H5K-C-W,DG-HB44C310X20,5000K,602.8,0,,
DG-HB44C310X20-H5K-C-C,DG-HB44C310X20,5000K,739.2,0,,
DG-HB44C310X20-H5K-D-W,DG-HB44C310X20,5000K,615.5,0,,
DG-HB44C310X20-H5K-D-C,DG-HB44C310X20,5000K,751.9,0,,
DG-HB44C310X20-H5K-B-W,DG-HB44C310X20,5000K,602.8,0,,
DG-HB44C310X20-H5K-B-C,DG-HB44C310X20,5000K,739.2,0,,
DG-HB44QF1X169-U-4K-GW,DG-HB44QF1X169,5000K,632.86,0,,
DG-HB44QF1X169-U-4K-CW,DG-HB44QF1X169,5000K,727.15,0,,
DG-HB44QF1X169-U-4K-DW,DG-HB44QF1X169,5000K,741.45,0,,
DG-HB44QF1X169-U-4K-BW,DG-HB44QF1X169,5000K,741.45,0,,
DG-HB44QF1X169-U-5K-GW,DG-HB44QF1X169,5000K,632.86,0,,
DG-HB44QF1X169-U-5K-CW,DG-HB44QF1X169,5000K,727.15,0,,
DG-HB44QF1X169-U-5K-DW,DG-HB44QF1X169,5000K,741.45,0,,
DG-HB44QF1X169-U-5K-BW,DG-HB44QF1X169,5000K,741.45,0,,
DG-HB44QF1X169-H-4K-GW,DG-HB44QF1X169,5000K,757.15,0,,
DG-HB44QF1X169-H-4K-CW,DG-HB44QF1X169,5000K,851.45,0,,
DG-HB44QF1X169-H-4K-DW,DG-HB44QF1X169,5000K,865.75,0,,
DG-HB44QF1X169-H-4K-BW,DG-HB44QF1X169,5000K,865.75,0,,
DG-HB44QF1X169-H-5K-GW,DG-HB44QF1X169,5000K,757.15,0,,
DG-HB44QF1X169-H-5K-CW,DG-HB44QF1X169,5000K,851.45,0,,
DG-HB44QF1X169-H-5K-DW,DG-HB44QF1X169,5000K,865.75,0,,
DG-HB44QF1X169-H-5K-BW,DG-HB44QF1X169,5000K,865.75,0,,
DG-HB45C316X20-U5K-GW,DG-HB45C316X20,5000K,928.6,0,,
DG-HB45C316X20-U5K-CW,DG-HB45C316X20,5000K,965.75,0,,
DG-HB45C316X20-U5K-DW,DG-HB45C316X20,5000K,988.6,0,,
DG-HB45C316X20-U5K-BW,DG-HB45C316X20,5000K,972.85,0,,
DG-HB45C316X20-H5K-GW,DG-HB45C316X20,5000K,1080,0,,
DG-HB45C316X20-H5K-CW,DG-HB45C316X20,5000K,1117.15,0,,
DG-HB45C316X20-H5K-DW,DG-HB45C316X20,5000K,1140,0,,
DG-HB45C316X20-H5K-BW,DG-HB45C316X20,5000K,1124.3,0,,
DG-HB45C316X20-U5K-NW,DG-HB45C316X20,5000K,850,0,,
DG-HB45C316X20-H5K-NW,DG-HB45C316X20,5000K,1001.45,0,,
DG-HB45QF1X273-U-4K-GW,DG-HB45QF1X273,5000K,1012.86,0,,
DG-HB45QF1X273-U-4K-CW,DG-HB45QF1X273,5000K,1128.6,0,,
DG-HB45QF1X273-U-4K-DW,DG-HB45QF1X273,5000K,1151.45,0,,
DG-HB45QF1X273-U-4K-BW,DG-HB45QF1X273,5000K,1135.75,0,,
DG-HB45QF1X273-U-5K-GW,DG-HB45QF1X273,5000K,1012.85,0,,
DG-HB45QF1X273-U-5K-CW,DG-HB45QF1X273,5000K,1128.6,0,,
DG-HB45QF1X273-U-5K-DW,DG-HB45QF1X273,5000K,1151.45,0,,
DG-HB45QF1X273-U-5K-BW,DG-HB45QF1X273,5000K,1135.75,0,,
DG-HB45QF1X273-H-4K-GW,DG-HB45QF1X273,5000K,1164.3,0,,
DG-HB45QF1X273-H-4K-CW,DG-HB45QF1X273,5000K,1280,0,,
DG-HB45QF1X273-H-4K-DW,DG-HB45QF1X273,5000K,1302.86,0,,
DG-HB45QF1X273-H-4K-BW,DG-HB45QF1X273,5000K,1287.15,0,,
DG-HB45QF1X273-H-5K-GW,DG-HB45QF1X273,5000K,1164.3,0,,
DG-HB45QF1X273-H-5K-CW,DG-HB45QF1X273,5000K,1280,0,,
DG-HB45QF1X273-H-5K-DW,DG-HB45QF1X273,5000K,1302.86,0,,
DG-HB45QF1X273-H-5K-BW,DG-HB45QF1X273,5000K,1287.15,0,,
DG-12X12QF1X45-U-4K-SZ,DG-12X12QF1X45,5000K,354.3,0,,
DG-12X12QF1X45-U-4K-LZ,DG-12X12QF1X45,5000K,428.6,0,,
DG-12X12QF1X45-U-4K-LPZ,DG-12X12QF1X45,5000K,397.15,0,,
DG-12X12QF1X45-U-5K-SZ,DG-12X12QF1X45,5000K,354.3,0,,
DG-12X12QF1X45-U-5K-LZ,DG-12X12QF1X45,5000K,428.6,0,,
DG-12X12QF1X45-U-5K-LPZ,DG-12X12QF1X45,5000K,397.15,0,,
DG-12X12QF1X45-H-4K-SZ,DG-12X12QF1X45,5000K,487.15,0,,
DG-12X12QF1X45-H-4K-LZ,DG-12X12QF1X45,5000K,561.45,0,,
DG-12X12QF1X45-H-4K-LPZ,DG-12X12QF1X45,5000K,530,0,,
DG-12X12QF1X45-H-5K-SZ,DG-12X12QF1X45,5000K,487.15,0,,
DG-12X12QF1X45-H-5K-LZ,DG-12X12QF1X45,5000K,561.45,0,,
DG-12X12QF1X45-H-5K-LPZ,DG-12X12QF1X45,5000K,530,0,,
DG-VN55QF1X48-4K-Z,DG-VN55QF1X48,4000K,371.45,0,,
DG-VN55QF1X48-4K-W,DG-VN55QF1X48,4000K,371.45,0,,
DG-VN55QF1X48-5K-Z,DG-VN55QF1X48,5000K,371.45,0,,
DG-VN55QF1X48-5K-W,DG-VN55QF1X48,5000K,371.45,0,,
JI-ZY-P1-40W-35K,JI-ZY-P1-40W,3500K,55.75,0,,
JI-ZY-P1-40W-40K,JI-ZY-P1-40W,4000K,55.75,0,,
JI-ZY-P1-40W-50K,JI-ZY-P1-40W,5000K,55.75,0,,
JI-ZY-P4-30W-35K,JI-ZY-P4,3500K,52.86,0,,
JI-ZY-P4-30W-40K,JI-ZY-P4,4000K,52.86,0,,
JI-ZY-P4-30W-50K,JI-ZY-P4,5000K,52.86,0,,
JI-ZY-P7-40W-35K,JI-ZY-P7,5000K,80,0,,
JI-ZY-P7-40W-40K,JI-ZY-P7,5000K,80,0,,
JI-ZY-P7-40W-50K,JI-ZY-P7,5000K,80,0,,
JI-ZY-P7-50W-35K,JI-ZY-P7,5000K,80,0,,
JI-ZY-P7-50W-40K,JI-ZY-P7,5000K,80,0,,
JI-ZY-P7-50W-50K,JI-ZY-P7,5000K,80,0,,
JI-ZY-T8-12W1200-40K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-T8-12W1200-50K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-T8-15W1200-40K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-T8-15W1200-50K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-T8-18W1200-40K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-T8-18W1200-50K,JI-ZY-T8,5000K,5.45,0,,
JI-ZY-ST8FT40-30K,JI-ZY-ST8FT40,3000K,54.3,0,,
JI-ZY-ST8FT40-40K,JI-ZY-ST8FT40,4000K,54.3,0,,
JI-ZY-ST8FT40-50K,JI-ZY-ST8FT40,5000K,54.3,0,,
JI-ZY-T4-25W-XDZ-30K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T4-25W-XDZ-40K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T4-25W-XDZ-50K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T4-36W-XDZ-30K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T4-36W-XDZ-40K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T4-36W-XDZ-50K,JI-ZY-T4,5000K,52.86,0,,
JI-ZY-T7-25W-XDZ-3000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-25W-XDZ-4000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-25W-XDZ-5000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-36W-XDZ-3000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-36W-XDZ-4000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-36W-XDZ-5000K,JI-ZY-T7,5000K,68.6,0,,
JI-ZY-T7-50W-XDZ-3000K,JI-ZY-T7,5000K,70,0,,
JI-ZY-T7-50W-XDZ-4000K,JI-ZY-T7,5000K,70,0,,
JI-ZY-T7-50W-XDZ-5000K,JI-ZY-T7,5000K,70,0,,
JI-ZY-R4-36W-27K,JI-ZY-R4-36W,2700K,55.75,0,,
JI-ZY-R4-36W-30K,JI-ZY-R4-36W,3000K,55.75,0,,
JI-ZY-R4-36W-40K,JI-ZY-R4-36W,4000K,55.75,0,,
JI-ZY-R4-36W-50K,JI-ZY-R4-36W,5000K,55.75,0,,
JI-ZY-R7-25W-30K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-25W-40K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-25W-50K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-36W-30K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-36W-40K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-36W-50K,JI-ZY-R7,5000K,71.45,0,,
JI-ZY-R7-50W-30K,JI-ZY-R7,5000K,72.86,0,,
JI-ZY-R7-50W-40K,JI-ZY-R7,5000K,72.86,0,,
JI-ZY-R7-50W-50K,JI-ZY-R7,5000K,72.86,0,,
