SKU,family_count,family
"SE-CREST NARROW-",1,"Color Temperature (CCT)"
SP-FL02xxD-PD-54,2,"Color Temperature (CCT),Finish Options"
SP-FL02xxD-PD-39,2,"Color Temperature (CCT),Finish Options"
TF-L23PSF96LT,2,"Color Temperature (CCT),Finish Options"
TF-L23PSF48LT,2,"Color Temperature (CCT),Finish Options"
OD-CL-L15FM12PLDIM,1,"Color Temperature (CCT)"
SP-DC618D-PD,1,"Color Temperature (CCT)"
RP-4347-11,1,"Finish Options"
RP-4347-13,1,"Finish Options"
SP-FL2106D-C,1,"Color Temperature (CCT)"
SP-FL2105D-C,1,"Color Temperature (CCT)"
TL-CDL1MAX-8-25W,2,"Color Temperature (CCT),Trim Shape Options"
SP-FL2106D-A,1,"Color Temperature (CCT)"
SP-FL2105D-A,1,"Color Temperature (CCT)"
T1-SLED-872,1,"Color Temperature (CCT)"
T1-SLED-848,1,"Color Temperature (CCT)"
T1-SLED-436,1,"Color Temperature (CCT)"
LT-MMT‐S301,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S302,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S303,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S304,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S305,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S306,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S307,3,"Beam Angle Options,Color Temperature (CCT),Finish Options"
LT-MMT‐S308,2,"Color Temperature (CCT),Finish Options"
BL-LEDRA-14,1,"Color Temperature (CCT)"
T1-IHBLED4-B/481,1,"Color Temperature (CCT)"
T1-IHBLED4-B/321,1,"Color Temperature (CCT)"
T1-IHBLED4-B/281,1,"Color Temperature (CCT)"
SP-FL2106D-B,1,"Color Temperature (CCT)"
SP-FL2105D-B,1,"Color Temperature (CCT)"
GL-DCF-14-17-120D-930,1,"Finish Options"
TPZ-SMD-5/RND/17,1,"Color Temperature (CCT)"
SP-DC618D,1,Color
SP-DC614D,1,"Color Temperature (CCT)"
SP-C034-65,1,"Color Temperature (CCT)"
SP-646STD-HO,1,"Color Temperature (CCT)"
SP-634STD-HO,1,"Color Temperature (CCT)"
SP-624STD-36W,1,"Color Temperature (CCT)"
SP-FL2106D,1,"Color Temperature (CCT)"
SP-FL2105D,1,"Color Temperature (CCT)"
ML-ABL3-96LED52DDV07BSF,2,"Wattage and Lumen Options,Color Temperature (CCT)"
ML-ABL3-72LED39DDV07BSF,2,"Wattage and Lumen Options,Color Temperature (CCT)"
ML-ABL3-48LED26DDV07BSF,2,"Wattage and Lumen Options,Color Temperature (CCT)"
SP-3-0615D,1,"Color Temperature (CCT)"
TF-SBR-24X48,1,"Color Temperature (CCT)"
TF-SBR-24X24,1,"Color Temperature (CCT)"
TF-MAX3FR-24L,1,"Color Temperature (CCT)"
TF-MAX3FR-48L,1,"Color Temperature (CCT)"
TF-LLLSH96L,1,"Color Temperature (CCT)"
TF-MAX3FR-36L,1,"Color Temperature (CCT)"
ILP-LANCE14-29L-U,1,"Color Temperature (CCT)"
ILP-LANCE14-40L-U,1,"Color Temperature (CCT)"
ILP-LANCE14-49L-U,1,"Color Temperature (CCT)"
ILP-LANCE14-61L-U,1,"Color Temperature (CCT)"
ILP-LANCE22-31L-U,1,"Color Temperature (CCT)"
ILP-LANCE22-34L-U,1,"Color Temperature (CCT)"
ILP-LANCE22-37L-U,1,"Color Temperature (CCT)"
ILP-LANCE22-48L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-30L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-37L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-43L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-49L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-54L-U,1,"Color Temperature (CCT)"
ILP-LANCE24-62L-U,1,"Color Temperature (CCT)"
ILP-HZB2-12L-U,2,"Color Temperature (CCT),Lens Options"
ILP-FX4-12W-U,1,"Color Temperature (CCT)"
ILP-HZV2-2L-U,1,"Color Temperature (CCT)"
ILP-WTZ2-2L-U,1,"Color Temperature (CCT)"
ILP-RZ4-20W-U,2,"Color Temperature (CCT),Lens Options"
ILP-RZ8-40W-U,2,"Color Temperature (CCT),Lens Options"
GL-RDL-7-15-120D,1,"Finish Options"
ILP-WTZ8-14L-U,1,"Color Temperature (CCT)"
ILP-VOLA14-24L-U,1,"Color Temperature (CCT)"
ILP-RZ4-32W-U,2,"Color Temperature (CCT),Lens Options"
GL-UCL-42-18-120D,1,"Color Temperature (CCT)"
GL-UCL-33-14-120D,1,"Color Temperature (CCT)"
ILP-HZB2-18L-U,2,"Color Temperature (CCT),Lens Options"
GL-UCL-24-9-120D,1,"Color Temperature (CCT)"
GL-UCL-21-9-120D,1,"Color Temperature (CCT)"
ILP-HZV2-4L-U,1,"Color Temperature (CCT)"
GL-UCL-18-9-120D,1,"Color Temperature (CCT)"
ILP-RX4-12W-U,1,"Color Temperature (CCT)"
GL-UCL-12-5-120D,1,"Color Temperature (CCT)"
ILP-RZ8-64W-U,2,"Color Temperature (CCT),Lens Options"
GL-LWLV-4-34-MVD,1,"Color Temperature (CCT)"
ILP-EDV-15L-U,2,"Color Temperature (CCT),Lens Options"
SP-FL0354D-PD,1,"Color Temperature (CCT)"
SP-FL0339D-PD,1,"Color Temperature (CCT)"
TF-SBCST-24X24LP,1,"Color Temperature (CCT)"
TF-SBCST-20X20LP,1,"Color Temperature (CCT)"
TF-SBCST-12X12LP,1,"Color Temperature (CCT)"
PF-DCSHM-24W,1,"Color Temperature (CCT)"
PF-DCSHM-36W,1,"Color Temperature (CCT)"
WM-XT-WP,1,"Finish Options"
WM-XT-WP-2,2,"Letter Color Options,Color Temperature (CCT)"
WM-XT-WP-1,2,"Letter Color Options,Finish Options"
WM-XTSL,1,"Finish Options"
WM-XTSL-CL,1,"Finish Options"
WM-XTR-2,2,"Letter Color Options,Finish Options"
WM-XTR-1,2,"Letter Color Options,Finish Options"
WM-XT-CWP,1,"Finish Options"
WM-AA-145,1,"Finish Options"
WM-AA-146,1,"Finish Options"
WM-AD-003,1,"Finish Options"
WM-AD-131,1,"Finish Options"
WM-AD-192,1,"Finish Options"
WM-AS-158,1,"Finish Options"
WM-AS-159,1,"Finish Options"
WM-CMC2L-MCT-DT,1,"Finish Options"
WM-CMC2-MCT-DT,1,"Finish Options"
WM-CMC3-MCTP-DD,1,"Finish Options"
LLL-LL2G,2,"Color Temperature (CCT),Finish Options"
LLL-LRG2-HO,2,"Color Temperature (CCT),Finish Options"
LLL-LSG2,2,"Color Temperature (CCT),Finish Options"
LLL-LL3G,2,"Color Temperature (CCT),Finish Options"
LLL-LL3G-DTW,1,"Finish Options"
LLL-LL3G-5CCT,1,"Color Temperature (CCT)"
LLL-LRG3,2,"Color Temperature (CCT),Finish Options"
LLL-LRG3-DTW,1,"Finish Options"
LLL-LRG3-5CCT,1,"Finish Options"
LLL-LSG3,2,"Color Temperature (CCT),Finish Options"
LLL-LSG3-DTW,1,"Finish Options"
LLL-LSG3-5CCT,1,"Finish Options"
LLL-LY6S,2,"Color Temperature (CCT),Finish Options"
LLL-LL6SRG,2,"Color Temperature (CCT),Finish Options"
LLL-LL4G,2,"Color Temperature (CCT),Finish Options"
LLL-LL4G-HO,2,"Color Temperature (CCT),Finish Options"
LLL-LRG4,2,"Color Temperature (CCT),Finish Options"
LLL-LL4G-DTW,1,"Color Temperature (CCT)"
LLL-LL4G-5CCT,1,"Finish Options"
LLL-DDC-H060-24V-NA-5M,1,"Color Temperature (CCT)"
LLL-LL6RRG,2,"Color Temperature (CCT),Finish Options"
BL-HPEM,1,"Finish Options"
WM-XTN4X-2-EM,2,"Letter Color Options,Finish Options"
WM-XTN4X-1-EM,2,"Letter Color Options,Finish Options"
WM-CMC2-HCDK,1,"Finish Options"
WM-CMC4-MCTP-DD,1,"Finish Options"
WM-CMC6-MCTP-DD,1,"Finish Options"
WM-CRES-51,2,"Color Temperature (CCT),Finish Options"
WM-CRL10-18W,1,"Color Temperature (CCT)"
WM-CRE-01,2,"Color Temperature (CCT),Finish Options"
WM-DBEL-ACEM,1,"Finish Options"
WM-E12-FLA-5W,1,"Color Temperature (CCT)"
WM-FMD-11-MCT5,1,"Finish Options"
WM-XT-CLWP,1,"Letter Color Options"
WM-XTN4X-2,2,"Letter Color Options,Finish Options"
WM-XTN4X-1,2,"Letter Color Options,Finish Options"
WM-WMX-SM-15-30W,1,"Color Temperature (CCT)"
WM-AD-102,1,"Finish Options"
WM-CRE-03,2,"Color Temperature (CCT),Finish Options"
WM-WMX-MD-20-50W,1,"Color Temperature (CCT)"
WM-WMX-MD-20-80W,1,"Color Temperature (CCT)"
WM-WMX-LG-50-120W,1,"Color Temperature (CCT)"
WM-CRE-06,2,"Color Temperature (CCT),Finish Options"
WM-CRE-08,2,"Color Temperature (CCT),Finish Options"
WM-WML-HL-60W,1,"Color Temperature (CCT)"
WM-CRE-07,2,"Color Temperature (CCT),Finish Options"
WM-WML-HL-100W,1,"Color Temperature (CCT)"
WM-CRE-10,2,"Color Temperature (CCT),Finish Options"
WM-WML-HL-50W,1,"Color Temperature (CCT)"
WM-WML-60,1,"Color Temperature (CCT)"
WM-WMCS5-UDL-MCT,1,"Finish Options"
WM-WMCS5-DL-MCT,1,"Finish Options"
WM-WAE-4FT,1,"Color Temperature (CCT)"
WM-WL-181,1,"Finish Options"
WM-UW-125,1,"Finish Options"
WM-UCA-12,1,"Finish Options"
WM-UCA-16,1,"Finish Options"
WM-UCA-21,1,"Finish Options"
WM-UCA-24,1,"Finish Options"
WM-UCA-33,1,"Finish Options"
WM-UCA-42,1,"Color Temperature (CCT)"
WM-UCA-8,1,"Finish Options"
WM-T8-EZ3-2FT-15W,1,"Color Temperature (CCT)"
WM-STL3-30W,1,"Color Temperature (CCT)"
WM-STL3-100W,1,"Color Temperature (CCT)"
WM-STL3-150W,1,"Color Temperature (CCT)"
WM-STL3-80W,1,"Color Temperature (CCT)"
WM-STL3-50W,1,"Color Temperature (CCT)"
WM-CRL-EGN-18W,1,"Color Temperature (CCT)"
WM-CRL-EGN-27W,1,"Color Temperature (CCT)"
WM-CRL-EGN-40W,1,"Color Temperature (CCT)"
WM-CRE-04,2,"Color Temperature (CCT),Finish Options"
WM-CRE-05,2,"Color Temperature (CCT),Finish Options"
WM-CRL4-27W,1,"Color Temperature (CCT)"
WM-CRE-HL20-01,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-02,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-03,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-04,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-05,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-06,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-07,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-08,2,"Color Temperature (CCT),Finish Options"
WM-CRE-HL20-10,2,"Color Temperature (CCT),Finish Options"
WM-CRES-52,2,"Color Temperature (CCT),Finish Options"
WM-CRLC6-15W,1,"Color Temperature (CCT)"
WM-LESW-15W-30W-MCTP,2,"Finish Options,Emergency Battery Options"
LLL-LL4RR,2,"Color Temperature (CCT),Finish Options"
LLL-LB4R,2,"Color Temperature (CCT),Finish Options"
TF-TADP11X19LD15D120,1,"Finish Options"
TF-TADP14X27LD28D120,1,"Finish Options"
TF-TADP18X34LD40D120,1,"Finish Options"
TF-SABDP50X50LPD85DMV,1,"Color Temperature (CCT)"
TF-WABP47X47LYD28DMV,1,"Color Temperature (CCT)"
TF-SAP34D27DMV-C,1,"Finish Options"
TF-SAP44D27DMV-T,1,"Finish Options"
TF-LABA2412LYD12WDMV,1,"Color Temperature (CCT)"
TF-LABA2416LYD12WDMV,1,"Color Temperature (CCT)"
WM-LF12-6,1,"Color Temperature (CCT)"
WM-LF3-WH-15,1,"Color Temperature (CCT)"
TF-LABA2424LYD12WDMV,1,"Color Temperature (CCT)"
TF-LABA4812LYU12D24DMV,1,"Color Temperature (CCT)"
TF-LABA4816LYU12D24DMV,1,"Color Temperature (CCT)"
TF-LABA4824LYU12D24DMV,1,"Color Temperature (CCT)"
TF-LABA7212LYU18D36DMV,1,"Color Temperature (CCT)"
TF-LABA7216LYU18D36DMV,1,"Color Temperature (CCT)"
WM-LP-1X4-45W,1,"Color Temperature (CCT)"
TF-LABA4812LYD24WDMV,1,"Color Temperature (CCT)"
TF-LABA7224LYU18D36DMV,1,"Color Temperature (CCT)"
TF-LABA2424LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LABA2416LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LABA2412LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LABA9624LYU24D48DMV,1,"Color Temperature (CCT)"
TF-LABA9616LYU24D48DMV,1,"Color Temperature (CCT)"
TF-LABA9612LYU24D48DMV,1,"Color Temperature (CCT)"
WM-LPNG-1X4-4KLM,1,"Color Temperature (CCT)"
WM-LPNG-2X4-5KLM,1,"Color Temperature (CCT)"
WM-LPNG-2X4-6KLM,1,"Color Temperature (CCT)"
WM-LPNG-2X4-7KLM,1,"Color Temperature (CCT)"
WM-LR-ECO-20W,1,"Color Temperature (CCT)"
TF-LABA7212LYD36WDMV,1,"Color Temperature (CCT)"
TF-LABA7216LYD36WDMV,1,"Color Temperature (CCT)"
TF-LABA7224LYD36WDMV,1,"Color Temperature (CCT)"
TF-LABA9612LYD48WDMV,1,"Color Temperature (CCT)"
TF-LABA9616LYD48WDMV,1,"Color Temperature (CCT)"
TF-LABA9624LYD48WDMV,1,"Color Temperature (CCT)"
TF-LAB2412LYD12WDMV,1,"Color Temperature (CCT)"
TF-LAB2412LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LAB2416LYD12WDMV,1,"Color Temperature (CCT)"
TF-LAB2416LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LAB2424LYD12WDMV,1,"Color Temperature (CCT)"
WM-LW360-120W,1,"Color Temperature (CCT)"
TF-LAB2424LYU6D12DMV,1,"Color Temperature (CCT)"
TF-LAB4812LYD24WDMV,1,"Color Temperature (CCT)"
TF-LAB4812LYU12D24DMV,1,"Color Temperature (CCT)"
TF-LAB4816LYD24WDMV,1,"Color Temperature (CCT)"
TF-LAB4816LYU12D24DMV,1,"Color Temperature (CCT)"
TF-LAB4824LYD24WDMV,1,"Color Temperature (CCT)"
TF-LAB4824LYU12D24DMV,1,"Color Temperature (CCT)"
TF-454,1,"Color Temperature (CCT)"
TF-LAB7212LYU18D36DMV,1,"Color Temperature (CCT)"
TF-LAB7216LYD36WDMV,1,"Color Temperature (CCT)"
TF-LAB7216LYU18D36DMV,1,"Color Temperature (CCT)"
TF-LAB7224LYD36WDMV,1,"Color Temperature (CCT)"
WM-LWPX-50W,1,"Color Temperature (CCT)"
TF-LABA4816LYD24WDMV,1,"Color Temperature (CCT)"
TF-LABA4824LYD24WDMV,1,"Color Temperature (CCT)"
TF-LAB7224LYU18D36DMV,1,"Color Temperature (CCT)"
TF-LAB9612LYD48WDMV,1,"Color Temperature (CCT)"
TF-LAB9612LYU24D48DMV,1,"Color Temperature (CCT)"
TF-LAB9616LYD48WDMV,1,"Color Temperature (CCT)"
TF-LAB9616LYU24D48DMV,1,"Color Temperature (CCT)"
TF-LAB9624LYD48WDMV,1,"Color Temperature (CCT)"
TF-LAB9624LYU24D48DMV,1,"Color Temperature (CCT)"
WM-PAR36-12W,1,"Color Temperature (CCT)"
WM-PL120ADJ,2,"Color Temperature (CCT),Finish Options"
WM-RDL4-BF,1,"Color Temperature (CCT)"
WM-RDL6-BF,1,"Color Temperature (CCT)"
WM-RSLC6-BF,1,"Color Temperature (CCT)"
WM-SCX-2FT-20W,1,"Color Temperature (CCT)"
WM-SCX-4FT-40W,1,"Color Temperature (CCT)"
WM-SCX-6FT-60W,1,"Color Temperature (CCT)"
WM-SCX-8FT-80W,1,"Color Temperature (CCT)"
TF-LXT22LZ24W3000LDMV,1,"Color Temperature (CCT)"
TF-PRLW44RSF24LR16W,1,"Color Temperature (CCT)"
TF-PRLW44RSF48LR32W,1,"Color Temperature (CCT)"
TF-PRLW44RSF72LR48W,1,"Color Temperature (CCT)"
TF-PRLW44RSF96LR64W,1,"Color Temperature (CCT)"
TF-PRLW46RSF24LR16W,1,"Color Temperature (CCT)"
TF-PRLW46RSF48LR32W,1,"Color Temperature (CCT)"
TF-PRLW46RSF72LR48W,1,"Color Temperature (CCT)"
TF-PRLW46RSF96LR64W,1,"Color Temperature (CCT)"
TF-RIGP48LC48W,1,"Color Temperature (CCT)"
TF-RIGP24LC24W,1,"Color Temperature (CCT)"
TF-RIGP72LC72W,1,"Color Temperature (CCT)"
TF-RIGP96LC96W,1,"Color Temperature (CCT)"
TF-PUF22LS24W,1,"Color Temperature (CCT)"
TF-PUF22LH36W,1,"Color Temperature (CCT)"
WSD-SB06W,2,"Voltage Options,Color Temperature (CCT)"
WSD-SB10W,2,"Voltage Options,Color Temperature (CCT)"
WSD-SB15W,2,"Voltage Options,Color Temperature (CCT)"
WSD-SB20W,2,"Voltage Options,Color Temperature (CCT)"
WSD-SB30W,2,"Voltage Options,Color Temperature (CCT)"
WSD-SB40W,2,"Voltage Options,Color Temperature (CCT)"
WSD-ST10W27,1,"Color Temperature (CCT)"
WSD-ST15W27,1,"Color Temperature (CCT)"
WSD-45WDW27,1,"Color Temperature (CCT)"
WSD-PT10W27,1,"Color Temperature (CCT)"
WM-LSWX-5-30W,1,"Color Temperature (CCT)"
WSD-PT15W27,1,"Color Temperature (CCT)"
WSD-RPT06W27,2,"Color Temperature (CCT),Fixture Options"
WSD-SPT06W27,1,"Color Temperature (CCT)"
WM-SLE-120V,1,"Color Temperature (CCT)"
WSD-HPT06W27,1,"Color Temperature (CCT)"
WSD-HPT10W27,1,"Color Temperature (CCT)"
WM-SLE-12V,1,"Color Temperature (CCT)"
WSD-BL25W27,1,"Color Temperature (CCT)"
WM-SLEA-120V,1,"Color Temperature (CCT)"
WSD-SE40W,2,"Color Temperature (CCT),Voltage Options"
WM-SLEA-12V,1,"Color Temperature (CCT)"
WSD-SE60W,2,"Color Temperature (CCT),Voltage Options"
WSD-HWP45W27,1,"Color Temperature (CCT)"
WSD-HWP07W27,1,"Color Temperature (CCT)"
WSD-HWP10W27,1,"Color Temperature (CCT)"
WSD-HWP12W27,1,"Color Temperature (CCT)"
WM-LWAX-SM-12W,1,"Color Temperature (CCT)"
PI-PT-STL-4FT,1,"Fixture Options"
WSD-SWP02W27,1,"Color Temperature (CCT)"
WSD-SWP45W27,1,"Color Temperature (CCT)"
WM-PL120ADJ-3KIT,2,"Color Temperature (CCT),Finish Options"
WSD-SWP07W27,1,"Color Temperature (CCT)"
WSD-SWP10W27,1,"Color Temperature (CCT)"
WSD-45WAWP27,1,"Color Temperature (CCT)"
WSD-70WAWP27,1,"Color Temperature (CCT)"
WSD-FWP45W,2,"Voltage Options,Color Temperature (CCT)"
WSD-BWP45W27,1,"Color Temperature (CCT)"
WSD-BWP07W27,1,"Color Temperature (CCT)"
WSD-GWP05W27,1,"Color Temperature (CCT)"
WSD-GWP10W27,1,"Color Temperature (CCT)"
WSD-GWP07W27,1,"Color Temperature (CCT)"
WM-SCX-3FT-30W,1,"Color Temperature (CCT)"
WM-IGL-3W,1,"Color Temperature (CCT)"
WSD-WP01W27,1,"Color Temperature (CCT)"
LLL-LRG4-HO,2,"Color Temperature (CCT),Color"
WSD-WP015W27,1,"Color Temperature (CCT)"
WSD-WP02W27,1,"Color Temperature (CCT)"
LLL-LL4R,2,"Color Temperature (CCT),Finish Options"
WSD-PGC45W27,1,"Color Temperature (CCT)"
WSD-UPGC45W,1,"Color Temperature (CCT)"
WSD-UPGC07W,1,"Color Temperature (CCT)"
WSD-UPGC09W,1,"Color Temperature (CCT)"
WSD-CP95W,1,"Color Temperature (CCT)"
WSD-CP12W,1,"Color Temperature (CCT)"
WSD-CP15W,1,"Color Temperature (CCT)"
WSD-CP20W,1,"Color Temperature (CCT)"
WSD-FL03W27,1,"Color Temperature (CCT)"
WSD-FL45W27,1,"Color Temperature (CCT)"
WSD-FL07W27,1,"Color Temperature (CCT)"
WSD-10WFL27,1,"Color Temperature (CCT)"
WM-T5-12IN-5W,1,"Color Temperature (CCT)"
WSD-15WFL27,1,"Color Temperature (CCT)"
WM-T5-TYPB-25W,1,"Color Temperature (CCT)"
WSD-20WFL27,1,"Color Temperature (CCT)"
LLL-LL4S,2,"Color Temperature (CCT),Finish Options"
WSD-LHB2F130W,1,"Color Temperature (CCT)"
WSD-LHB4F300W,1,"Color Temperature (CCT)"
WSD-LHB4F255W,1,"Color Temperature (CCT)"
WSD-LHB2F85W,1,"Color Temperature (CCT)"
WSD-LHB2F170W,1,"Color Temperature (CCT)"
WSD-VP2FT25W27,1,"Color Temperature (CCT)"
WSD-VP4FT45W27-G2,1,"Color Temperature (CCT)"
WSD-UFO10W27,1,"Color Temperature (CCT)"
WM-T5-22IN-9W,1,"Color Temperature (CCT)"
WSD-UFO15W27,1,"Color Temperature (CCT)"
WM-T5-47IN-16W,2,"Color Te\,mperature (CCT)"
WM-CRLC8-20W,1,"Color Temperature (CCT)"
WSD-P14FT36W,1,"Color Temperature (CCT)"
WSD-P24FT48W,1,"Color Temperature (CCT)"
WSD-RP4FT40W,1,"Color Temperature (CCT)"
WM-DLS6-30K-B,1,"Finish Options"
"WSD -ST4FT40",1,"Color Temperature (CCT)"
WSD-ST8FT64,1,"Color Temperature (CCT)"
WSD-RP4FT303540W-3545K,1,"Color Temperature (CCT)"
WM-LSWX-20W,1,"Color Temperature (CCT)"
LLL-LL6R,2,"Color Temperature (CCT),Color"
WSD-CP45W27,1,"Color Temperature (CCT)"
WSD-PGC07W27,1,"Color Temperature (CCT)"
WM-CRLC8-15W,1,"Color Temperature (CCT)"
LLL-LB6R,2,"Color Temperature (CCT),Color"
WSD-UFO20W27,1,"Color Temperature (CCT)"
LLL-LY6RCS,2,"Color Temperature (CCT),Color"
WM-CRLC8-15W-D-WH,1,"Color Temperature (CCT)"
LLL-LL10R,2,"Color Temperature (CCT),Color"
LLL-LL8R,2,"Color Temperature (CCT),Color"
LLL-LY82RCD,2,"Color Temperature (CCT),Color"
WM-IGL-7W,1,"Color Temperature (CCT)"
WSD-UHB20W48,1,"Color Temperature (CCT)"
TF-LLLSA97L46W,1,"Color Temperature (CCT)"
LLL-LL4RBX,2,"Color Temperature (CCT),Color"
WSD-UHB15W48,1,"Color Temperature (CCT)"
LLL-LL4R24V,1,"Color Temperature (CCT)"
WSD-UHB10W48,1,"Color Temperature (CCT)"
WM-LCFA-MCT5-WH,1,"Color Temperature (CCT)"
LLL-LY4S,2,"Color Temperature (CCT),Color"
LLL-LL2G24V,2,"Color Temperature (CCT),Color"
LLL-LL4RRG,2,"Color Temperature (CCT),Color"
LLL-LL4SRG,2,"Color Temperature (CCT),Color"
LLL-LD4S,2,"Color Temperature (CCT),Reflector Options"
LLL-LD6R,2,"Color Temperature (CCT),Reflector"
LLL-LY61RCD,2,"Color Temperature (CCT),Color"
LLL-LY61RCD-WET,1,"Color Temperature (CCT)"
LLL-LRG2,2,"Color Temperature (CCT),Color"
WSD-P22FT36W,1,"Color Temperature (CCT)"
WSD-1L-D236-90,1,"Color Temperature (CCT)"
LLL-LB4R24V,2,"Color Temperature (CCT),Color"
WM-CRLC8-20W-D,1,"Color Temperature (CCT)"
WM-CRLC6-20W,1,"Color Temperature (CCT)"
LLL-LD4R,2,"Color Temperature,Reflector Finish"
LLL-LY4RCS,2,"Color Temperature (CCT),Color"
LLL-LD4R-HO,2,"Color Temperature,Reflector Finish"
Testing123,1,Testing
LLL-LL4SR,2,"ColorTemperature (CCT),Finish Options"
WM-LW360-40W,1,"Color Temperature (CCT)"
WM-LWAX-MD-30W,1,"Color Temperature (CCT)"
WM-SL-30W-D,2,"Color Temperature (CCT),Finish Options"
WM-SL-40W,2,"Color Temperature (CCT),Finish Options"
WM-CRLC4-15W,1,"Color Temperature (CCT)"
WM-LRD-10W-3WTR,2,"Color Temperature (CCT),Trim Ring Options"
WM-LRD-10W-4WTR,1,"Trim Ring Options"
WM-LRD-10W-3WTRPH,2,"Color Temperature (CCT),Trim Ring Options"
WM-CRLC4-15W-WH,1,"Color Temperature (CCT)"
WM-CRLC4-20W-D,1,"Color Temperature (CCT)"
WM-CRLC4-20W-D-WH,1,"Color Temperature (CCT)"
WM-CRLC6-40W-MCTP-A,1,"Finish Options"
WM-CRLC6-20W-MCT,1,"Finish Option"
WM-CRLC6-40W-MCTP,1,"Finish Option"
WM-CRLC4-20W-MCT-SA,1,"Finish Option"
WM-CRLC4-20W-MCT-S,1,"Finish Option"
WM-CRLC6-15W-MCT,1,"Finish Option"
WM-CRLC6-15W-MCT-S,1,"Finish Option"
WM-CRLC6-15W-MCT-D-,1,"Color Temperature (CCT)"
WM-LLVT-8FT-100W,1,"Color Temperature (CCT)"
WM-LLVT-8FT-65W,1,"Color Temperature (CCT)"
WM-LP-2X2-40W-D,1,"Color Temperature (CCT)"
PI-PT-WPH3-LW,1,"Fixture Options"
LLL-LY41RCD,2,"Color Temperature (CCT),Finish Options"
PI-PT-WPH3-HW,1,"Fixture Options"
SW-SWX-101-D,1,"Finish Options"
SW-SWX-103-D,1,"Finish Options"
WM-CRLC4-40W-MCTP,1,"Finish Options"
SW-SWX-111-D,1,"Finish Options"
SW-SWX-113-D,1,"Finish Options"
SW-SWX-121-D,1,"Finish Options"
SW-SWX-123-D,1,"Finish Options"
SW-SWX-131-D,1,"Finish Options"
SW-SWX-133-D,1,"Finish Options"
SW-SWX-211,1,"Fixture Options"
SW-SWX-212,1,"Fixture Options"
SW-SWX-231,1,"Fixture Options"
SW-SWX-232,1,"Finish Options"
SW-SWX-250-1,1,"Fixture Options"
SW-SWX-250-2,1,"Fixture Options"
SW-SWX-501,1,"Dimming Options"
SW-SWX-511,1,"Fixture Options"
SW-SWX-101-1-D,2,"Fixture Options,Finish Options"
SW-SWX-111-1-D,1,"Finish Options"
SW-SWX-211-1,1,"Fixture Options"
SW-SWX-212-1,1,"Fixture Options"
SW-SWX-231-1,1,"Fixture Options"
SW-SWX-232-1,1,"Fixture Options"
SW-SWX-550,1,"Fixture Options"
WM-CRLC6-40W-MCTP-SA,1,"Finish Option"
SW-SWX-101,1,"Finish Options"
WM-CRLC6-40W-MCTP-S,1,"Finish Option"
SW-SWX-111,1,"Finish Options"
SW-SWX-101-1,2,"Fixture Options,Finish Options"
SW-SWX-103-1,1,"Finish Options"
SW-SWX-111-1,1,"Finish Options"
SW-SWX-823,1,"Finish Options"
SW-SWX-801,1,"Finish Options"
SW-SWX-121-1,2,"Fixture Options,Finish Options"
SW-SWX-843,1,"Fixture Options"
SW-SWX-900,1,"Fixture Options"
WM-DBEL-ACEM-,1,"Finish Options"
SW-SWX-123-1,1,"Finish Options"
SW-SWX-131-1,1,"Finish Options"
SW-SWX-112,1,"Finish Options"
SW-SWX-122,1,"Finish Options"
SW-SWX-123,1,"Finish Options"
SW-SWX-131,1,"Finish Options"
SW-SWX-132,1,"Finish Options"
SW-SWX-133,1,"Finish Options"
SW-SWX-121-1-D,2,"Fixture Options,Finish Options"
SW-SWX-123-1-D,1,"Finish Options"
SW-SWX-131-1-D,1,"Finish Options"
SW-SWX-133-1-D,1,"Finish Options"
WM-BOL-42-R-C-F-MCTP,1,"Finish Options"
WM-BOL-44-R-C-C-MCTP,1,"Finish Options"
WM-BOL-44-R-C-F-MCTP,1,"Finish Options"
WM-SL-28W-D,2,"Color Temperature (CCT),Finish Options"
