"id","product_id","parent_sku","child_sku"
"272","3215","DG-B1Q","DG-B1QF1X16-U-3K-C-Z,DG-B1QF1X16-U-3K-C-B,DG-B1QF1X16-U-3K-L-Z,DG-B1QF1X16-U-3K-L-B,DG-B1QF1X16-U-4K-C-Z,DG-B1QF1X16-U-4K-C-B,DG-B1QF1X16-U-4K-L-Z,DG-B1QF1X16-U-4K-L-B,DG-B1QF1X16-C-3K-C-Z,DG-B1QF1X16-C-3K-C-B,DG-B1QF1X16-C-3K-L-Z,DG-B1QF1X16-C-3K-L-B,DG-B1QF1X16-C-4K-C-Z,DG-B1QF1X16-C-4K-C-B,DG-B1QF1X16-C-4K-L-Z,DG-B1QF1X16-C-4K-L-B,DG-B1QF1X16-H-3K-C-Z,DG-B1QF1X16-H-3K-C-B,DG-B1QF1X16-H-3K-L-Z,DG-B1QF1X16-H-3K-L-B,DG-B1QF1X16-H-4K-C-Z,DG-B1QF1X16-H-4K-C-B,DG-B1QF1X16-H-4K-L-Z,DG-B1QF1X16-H-4K-L-B,DG-B1QF1X23-U-3K-C-Z,DG-B1QF1X23-U-3K-C-B,DG-B1QF1X23-U-3K-L-Z,DG-B1QF1X23-U-3K-L-B,DG-B1QF1X23-U-4K-C-Z,DG-B1QF1X23-U-4K-C-B,DG-B1QF1X23-U-4K-L-Z,DG-B1QF1X23-U-4K-L-B,DG-B1QF1X23-C-3K-C-Z,DG-B1QF1X23-C-3K-C-B,DG-B1QF1X23-C-3K-L-Z,DG-B1QF1X23-C-3K-L-B,DG-B1QF1X23-C-4K-C-Z,DG-B1QF1X23-C-4K-C-B,DG-B1QF1X23-C-4K-L-Z,DG-B1QF1X23-C-4K-L-B,DG-B1QF1X23-H-3K-H-Z,DG-B1QF1X23-H-3K-H-B,DG-B1QF1X23-H-3K-L-Z,DG-B1QF1X23-H-3K-L-B,DG-B1QF1X23-H-4K-H-Z,DG-B1QF1X23-H-4K-H-B,DG-B1QF1X23-H-4K-L-Z,DG-B1QF1X23-H-4K-L-B,DG-B1QF1X34-U-3K-C-Z,DG-B1QF1X34-U-3K-C-B"
"273","3216","LT-LEDH-S55-UTD","LT-LEDH-S55-14-827-UTD,LT-LEDH-S55-14-830-UTD,LT-LEDH-S55-14-835-UTD,LT-LEDH-S55-14-840-UTD,LT-LEDH-S55-22-827-UTD,LT-LEDH-S55-22-830-UTD,LT-LEDH-S55-22-835-UTD,LT-LEDH-S55-22-840-UTD,LT-LEDH-S55-32-827-UTD,LT-LEDH-S55-32-830-UTD,LT-LEDH-S55-32-835-UTD,LT-LEDH-S55-32-840-UTD"
"274","3217","LT-LEDH-S55-UZTD","LT-LEDH-S55-G2-10-827-UZTD,LT-LEDH-S55-G2-10-830-UZTD,LT-LEDH-S55-G2-10-835-UZTD,LT-LEDH-S55-G2-10-840-UZTD,LT-LEDH-S55-G2-14-827-UZTD,LT-LEDH-S55-G2-14-830-UZTD,LT-LEDH-S55-G2-14-835-UZTD,LT-LEDH-S55-G2-14-840-UZTD,LT-LEDH-S55-G2-22-827-UZTD,LT-LEDH-S55-G2-22-830-UZTD,LT-LEDH-S55-G2-22-835-UZTD,LT-LEDH-S55-G2-22-840-UZTD,LT-LEDH-S55-G2-32-827-UZTD,LT-LEDH-S55-G2-32-830-UZTD,LT-LEDH-S55-G2-32-835-UZTD,LT-LEDH-S55-G2-32-840-UZTD"
"275","3226","LT-SH-LED8","LT-SH-LED8-ST-842-WH,LT-SH-LED8-ST-842-BK,LT-SH-LED8-ST-842-SL,LT-SH-LED8-ST-843-WH,LT-SH-LED8-ST-843-BK,LT-SH-LED8-ST-843-SL"
"276","3227","LT-SH-LED8WP","LT-SH-LED8WP-ST-844-WH,LT-SH-LED8WP-ST-844-BK,LT-SH-LED8WP-ST-844-SI,LT-SH-LED8WP-ST-845-WH,LT-SH-LED8WP-ST-845-BK,LT-SH-LED8WP-ST-845-SI,LT-SH-LED8WP-ST-846-WH,LT-SH-LED8WP-ST-846-BK,LT-SH-LED8WP-ST-846-SI"
"277","3228","LT-LEDMCL-1LN","LT-LEDMCL-1LN-15W-3000K-120V-N28,LT-LEDMCL-1LN-15W-3000K-120V-M36,LT-LEDMCL-1LN-15W-3000K-120V-W60,LT-LEDMCL-1LN-15W-3000K-277V-N28,LT-LEDMCL-1LN-15W-3000K-277V-M36,LT-LEDMCL-1LN-15W-3000K-277V-W60,LT-LEDMCL-1LN-15W-3500K-120V-N28,LT-LEDMCL-1LN-15W-3500K-120V-M36,LT-LEDMCL-1LN-15W-3500K-120V-W60,LT-LEDMCL-1LN-15W-3500K-277V-N28,LT-LEDMCL-1LN-15W-3500K-277V-M36,LT-LEDMCL-1LN-15W-3500K-277V-W60,LT-LEDMCL-1LN-15W-4000K-120V-N28,LT-LEDMCL-1LN-15W-4000K-120V-M36,LT-LEDMCL-1LN-15W-4000K-120V-W60,LT-LEDMCL-1LN-15W-4000K-277V-N28,LT-LEDMCL-1LN-15W-4000K-277V-M36,LT-LEDMCL-1LN-15W-4000K-277V-W60,LT-LEDMCL-1LN-20W-3000K-120V-N28,LT-LEDMCL-1LN-20W-3000K-120V-M36,LT-LEDMCL-1LN-20W-3000K-120V-W60,LT-LEDMCL-1LN-20W-3000K-277V-N28,LT-LEDMCL-1LN-20W-3000K-277V-M36,LT-LEDMCL-1LN-20W-3000K-277V-W60,LT-LEDMCL-1LN-20W-3500K-120V-N28,LT-LEDMCL-1LN-20W-3500K-120V-M36,LT-LEDMCL-1LN-20W-3500K-120V-W60,LT-LEDMCL-1LN-20W-3500K-277V-N28,LT-LEDMCL-1LN-20W-3500K-277V-M36,LT-LEDMCL-1LN-20W-3500K-277V-W60,LT-LEDMCL-1LN-20W-4000K-120V-N28,LT-LEDMCL-1LN-20W-4000K-120V-M36,LT-LEDMCL-1LN-20W-4000K-120V-W60,LT-LEDMCL-1LN-20W-4000K-277V-N28,LT-LEDMCL-1LN-20W-4000K-277V-M36,LT-LEDMCL-1LN-20W-4000K-277V-W60"
"278","3229","LT-LEDMCL-2LN","LT-LEDMCL-2LN-15W-3000K-120V-N28,LT-LEDMCL-2LN-15W-3000K-120V-M36,LT-LEDMCL-2LN-15W-3000K-120V-W60,LT-LEDMCL-2LN-15W-3000K-277V-N28,LT-LEDMCL-2LN-15W-3000K-277V-M36,LT-LEDMCL-2LN-15W-3000K-277V-W60,LT-LEDMCL-2LN-15W-3500K-120V-N28,LT-LEDMCL-2LN-15W-3500K-120V-M36,LT-LEDMCL-2LN-15W-3500K-120V-W60,LT-LEDMCL-2LN-15W-3500K-277V-N28,LT-LEDMCL-2LN-15W-3500K-277V-M36,LT-LEDMCL-2LN-15W-3500K-277V-W60,LT-LEDMCL-2LN-15W-4000K-120V-N28,LT-LEDMCL-2LN-15W-4000K-120V-M36,LT-LEDMCL-2LN-15W-4000K-120V-W60,LT-LEDMCL-2LN-15W-4000K-277V-N28,LT-LEDMCL-2LN-15W-4000K-277V-M36,LT-LEDMCL-2LN-15W-4000K-277V-W60,LT-LEDMCL-2LN-20W-3000K-120V-N28,LT-LEDMCL-2LN-20W-3000K-120V-M36,LT-LEDMCL-2LN-20W-3000K-120V-W60,LT-LEDMCL-2LN-20W-3000K-277V-N28,LT-LEDMCL-2LN-20W-3000K-277V-M36,LT-LEDMCL-2LN-20W-3000K-277V-W60,LT-LEDMCL-2LN-20W-3500K-120V-N28,LT-LEDMCL-2LN-20W-3500K-120V-M36,LT-LEDMCL-2LN-20W-3500K-120V-W60,LT-LEDMCL-2LN-20W-3500K-277V-N28,LT-LEDMCL-2LN-20W-3500K-277V-M36,LT-LEDMCL-2LN-20W-3500K-277V-W60,LT-LEDMCL-2LN-20W-4000K-120V-N28,LT-LEDMCL-2LN-20W-4000K-120V-M36,LT-LEDMCL-2LN-20W-4000K-120V-W60,LT-LEDMCL-2LN-20W-4000K-277V-N28,LT-LEDMCL-2LN-20W-4000K-277V-M36,LT-LEDMCL-2LN-20W-4000K-277V-W60"
"279","3230","DG-SWPQ","DG-SWPQ-F1X16-U-3K-CZ,DG-SWPQ-F1X16-U-3K-SZ,DG-SWPQ-F1X16-U-4K-CZ,DG-SWPQ-F1X16-U-4K-SZ,DG-SWPQ-F1X16-U-5K-CZ,DG-SWPQ-F1X16-U-5K-SZ,DG-SWPQ-F1X16-H-3K-CZ,DG-SWPQ-F1X16-H-3K-SZ,DG-SWPQ-F1X16-H-4K-CZ,DG-SWPQ-F1X16-H-4K-SZ,DG-SWPQ-F1X16-H-5K-CZ,DG-SWPQ-F1X16-H-5K-SZ,DG-SWPQ-F1X23-U-3K-CZ,DG-SWPQ-F1X23-U-3K-SZ,DG-SWPQ-F1X23-U-4K-CZ,DG-SWPQ-F1X23-U-4K-SZ,DG-SWPQ-F1X23-U-5K-CZ,DG-SWPQ-F1X23-U-5K-SZ,DG-SWPQ-F1X23-H-3K-CZ,DG-SWPQ-F1X23-H-3K-SZ,DG-SWPQ-F1X23-H-4K-CZ,DG-SWPQ-F1X23-H-4K-SZ,DG-SWPQ-F1X23-H-5K-CZ,DG-SWPQ-F1X23-H-5K-SZ"
"280","3231","LT-LEDMCL-3LN","LT-LEDMCL-3LN-15W-3000K-120V-N28,LT-LEDMCL-3LN-15W-3000K-120V-M36,LT-LEDMCL-3LN-15W-3000K-120V-W60,LT-LEDMCL-3LN-15W-3500K-120V-N28,LT-LEDMCL-3LN-15W-3500K-120V-M36,LT-LEDMCL-3LN-15W-3500K-120V-W60,LT-LEDMCL-3LN-15W-4000K-120V-N28,LT-LEDMCL-3LN-15W-4000K-120V-M36,LT-LEDMCL-3LN-15W-4000K-120V-W60,LT-LEDMCL-3LN-20W-3000K-120V-N28,LT-LEDMCL-3LN-20W-3000K-120V-M36,LT-LEDMCL-3LN-20W-3000K-120V-W60,LT-LEDMCL-3LN-20W-3500K-120V-N28,LT-LEDMCL-3LN-20W-3500K-120V-M36,LT-LEDMCL-3LN-20W-3500K-120V-W60,LT-LEDMCL-3LN-20W-4000K-120V-N28,LT-LEDMCL-3LN-20W-4000K-120V-M36,LT-LEDMCL-3LN-20W-4000K-120V-W60,LT-LEDMCL-3LN-15-30-27-NA,LT-LEDMCL-3LN-15-30-27-ME,LT-LEDMCL-3LN-15-30-27-WI,LT-LEDMCL-3LN-15-35-27-NA,LT-LEDMCL-3LN-15-35-27-ME,LT-LEDMCL-3LN-15-35-27-WI,LT-LEDMCL-3LN-15-40-27-NA,LT-LEDMCL-3LN-15-40-27-ME,LT-LEDMCL-3LN-15-40-27-WI,LT-LEDMCL-3LN-20-30-27-NA,LT-LEDMCL-3LN-20-30-27-ME,LT-LEDMCL-3LN-20-30-27-WI,LT-LEDMCL-3LN-20-35-27-NA,LT-LEDMCL-3LN-20-35-27-ME,LT-LEDMCL-3LN-20-35-27-WI,LT-LEDMCL-3LN-20-40-27-NA,LT-LEDMCL-3LN-20-40-27-ME,LT-LEDMCL-3LN-20-40-27-WI"
"281","3232","DG-LWPQF1X29","DG-LWPQF1X29-U-4K-CZ,DG-LWPQF1X29-U-4K-SZ,DG-LWPQF1X29-U-5K-CZ,DG-LWPQF1X29-U-5K-SZ,DG-LWPQF1X29-H-4K-CZ,DG-LWPQF1X29-H-4K-SZ,DG-LWPQF1X29-H-5K-CZ,DG-LWPQF1X29-H-5K-SZ"
"282","3235","LT-LEDMCL-4LN","LT-LEDMCL-4LN-15W-3000K-120V-N28,LT-LEDMCL-4LN-15W-3000K-120V-M36,LT-LEDMCL-4LN-15W-3000K-120V-W60,LT-LEDMCL-4LN-15W-3000K-277V-N28,LT-LEDMCL-4LN-15W-3000K-277V-M36,LT-LEDMCL-4LN-15W-3000K-277V-W60,LT-LEDMCL-4LN-15W-3500K-120V-N28,LT-LEDMCL-4LN-15W-3500K-120V-M36,LT-LEDMCL-4LN-15W-3500K-120V-W60,LT-LEDMCL-4LN-15W-3500K-277V-N28,LT-LEDMCL-4LN-15W-3500K-277V-M36,LT-LEDMCL-4LN-15W-3500K-277V-W60,LT-LEDMCL-4LN-15W-4000K-120V-N28,LT-LEDMCL-4LN-15W-4000K-120V-M36,LT-LEDMCL-4LN-15W-4000K-120V-W60,LT-LEDMCL-4LN-15W-4000K-277V-N28,LT-LEDMCL-4LN-15W-4000K-277V-M36,LT-LEDMCL-4LN-15W-4000K-277V-W60,LT-LEDMCL-4LN-20W-3000K-120V-N28,LT-LEDMCL-4LN-20W-3000K-120V-M36,LT-LEDMCL-4LN-20W-3000K-120V-W60,LT-LEDMCL-4LN-20W-3000K-277V-N28,LT-LEDMCL-4LN-20W-3000K-277V-M36,LT-LEDMCL-4LN-20W-3000K-277V-W60,LT-LEDMCL-4LN-20W-3500K-120V-N28,LT-LEDMCL-4LN-20W-3500K-120V-M36,LT-LEDMCL-4LN-20W-3500K-120V-W60,LT-LEDMCL-4LN-20W-3500K-277V-N28,LT-LEDMCL-4LN-20W-3500K-277V-M36,LT-LEDMCL-4LN-20W-3500K-277V-W60,LT-LEDMCL-4LN-20W-4000K-120V-N28,LT-LEDMCL-4LN-20W-4000K-120V-M36,LT-LEDMCL-4LN-20W-4000K-120V-W60,LT-LEDMCL-4LN-20W-4000K-277V-N28,LT-LEDMCL-4LN-20W-4000K-277V-M36,LT-LEDMCL-4LN-20W-4000K-277V-W60"
"283","3236","DG-PF81QF1X100","DG-PF81QF1X100-U-5KCB,DG-PF81QF1X100-U-4KCB,DG-PF81QF1X100-H-5KCB,DG-PF81QF1X100-H-4KCB"
"284","3238","LT-LEDMCL-1LN-Trimless","LT-LEDMCL-1LN-Trimless-15W-3000K-120V-N28,LT-LEDMCL-1LN-Trimless-15W-3000K-120V-M36,LT-LEDMCL-1LN-Trimless-15W-3000K-120V-W60,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-N28,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-M36,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-W60,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-N28,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-M36,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-W60,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-N28,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-M36,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-W60,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-N28,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-M36,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-W60,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-N28,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-M36,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-W60,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-N28,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-M36,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-W60,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-N28,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-M36,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-W60,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-N28,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-M36,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-W60,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-N28,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-M36,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-W60,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-N28,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-M36,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-W60,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-N28,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-M36,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-W60"
"285","3240","LT-LEDMCL-2LN-Trimless","LT-LEDMCL-2LN-Trimless-15W-3000K-120V-N28,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-M36,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-W60,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-N28,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-M36,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-W60,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-N28,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-M36,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-W60,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-N28,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-M36,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-W60,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-N28,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-M36,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-W60,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-N28,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-M36,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-W60,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-N28,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-M36,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-W60,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-N28,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-M36,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-W60,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-N28,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-M36,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-W60,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-N28,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-M36,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-W60,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-N28,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-M36,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-W60,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-N28,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-M36,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-W60"
"286","3241","LT-LEDMCL-3LN-Trimless","LT-LEDMCL-3LN-Trimless-15W-3000K-120V-N28,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-M36,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-W60,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-N28,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-M36,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-W60,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-N28,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-M36,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-W60,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-N28,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-M36,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-W60,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-N28,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-M36,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-W60,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-N28,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-M36,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-W60,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-N28,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-M36,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-W60,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-N28,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-M36,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-W60,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-N28,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-M36,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-W60,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-N28,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-M36,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-W60,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-N28,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-M36,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-W60,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-N28,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-M36,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-W60"
"287","3242","DG-AFRB20QF1X17","DG-AFRB20QF1X17-U-3KL-Z,DG-AFRB20QF1X17-U-3KL-Z-36,DG-AFRB20QF1X17-U-3KL-Z-30,DG-AFRB20QF1X17-U-3KL-B,DG-AFRB20QF1X17-U-3KL-B-36,DG-AFRB20QF1X17-U-3KL-B-30,DG-AFRB20QF1X17-U-4KL-Z,DG-AFRB20QF1X17-U-4KL-Z-36,DG-AFRB20QF1X17-U-4KL-Z-30,DG-AFRB20QF1X17-U-4KL-B,DG-AFRB20QF1X17-U-4KL-B-36,DG-AFRB20QF1X17-U-4KL-B-30,DG-AFRB20QF1X17-U-5KL-Z,DG-AFRB20QF1X17-U-5KL-Z-36,DG-AFRB20QF1X17-U-5KL-Z-30,DG-AFRB20QF1X17-U-5KL-B,DG-AFRB20QF1X17-U-5KL-B-36,DG-AFRB20QF1X17-U-5KL-B-30,DG-AFRB20QF1X17-C-3KL-Z,DG-AFRB20QF1X17-C-3KL-Z-36,DG-AFRB20QF1X17-C-3KL-Z-30,DG-AFRB20QF1X17-C-3KL-B,DG-AFRB20QF1X17-C-3KL-B-36,DG-AFRB20QF1X17-C-3KL-B-30,DG-AFRB20QF1X17-C-4KL-Z,DG-AFRB20QF1X17-C-4KL-Z-36,DG-AFRB20QF1X17-C-4KL-Z-30,DG-AFRB20QF1X17-C-4KL-B,DG-AFRB20QF1X17-C-4KL-B-36,DG-AFRB20QF1X17-C-4KL-B-30,DG-AFRB20QF1X17-C-5KL-Z,DG-AFRB20QF1X17-C-5KL-Z-36,DG-AFRB20QF1X17-C-5KL-Z-30,DG-AFRB20QF1X17-C-5KL-B,DG-AFRB20QF1X17-C-5KL-B-36,DG-AFRB20QF1X17-C-5KL-B-30"
"288","3243","LT-LEDMCL-4LN-Trimless","LT-LEDMCL-4LN-Trimless-15W-3000K-120V-N28,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-M36,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-W60,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-N28,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-M36,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-W60,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-N28,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-M36,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-W60,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-N28,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-M36,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-W60,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-N28,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-M36,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-W60,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-N28,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-M36,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-W60,LT-LEDMCL-4LN-Trimless-20W-3000K-120V-N28,LT-LEDMCL-4LN-Trimless-20W-3000K-120V-M36,LT-LEDMCL-4LN-Trimless-20W-3000K-120V-W60,LT-LEDMCL-4LN-Trimless-20W-3000K-277V-N28,LT-LEDMCL-4LN-Trimless-20W-3000K-277V-M36,LT-LEDMCL-4LN-Trimless-20W-3000K-277V-W60,LT-LEDMCL-4LN-Trimless-20W-3500K-120V-N28,LT-LEDMCL-4LN-Trimless-20W-3500K-120V-M36,LT-LEDMCL-4LN-Trimless-20W-3500K-120V-W60,LT-LEDMCL-4LN-Trimless-20W-3500K-277V-N28,LT-LEDMCL-4LN-Trimless-20W-3500K-277V-M36,LT-LEDMCL-4LN-Trimless-20W-3500K-277V-W60,LT-LEDMCL-4LN-Trimless-20W-4000K-120V-N28,LT-LEDMCL-4LN-Trimless-20W-4000K-120V-M36,LT-LEDMCL-4LN-Trimless-20W-4000K-120V-W60,LT-LEDMCL-4LN-Trimless-20W-4000K-277V-N28,LT-LEDMCL-4LN-Trimless-20W-4000K-277V-M36,LT-LEDMCL-4LN-Trimless-20W-4000K-277V-W60"
"289","3245","LT-LEDMCL-1LM","LT-LEDMCL-1LM-15W-3000K-120V-N28,LT-LEDMCL-1LM-15W-3000K-120V-M28,LT-LEDMCL-1LM-15W-3000K-120V-W60,LT-LEDMCL-1LM-15W-3000K-277V-N28,LT-LEDMCL-1LM-15W-3000K-277V-M28,LT-LEDMCL-1LM-15W-3000K-277V-W60,LT-LEDMCL-1LM-15W-3500K-120V-N28,LT-LEDMCL-1LM-15W-3500K-120V-M28,LT-LEDMCL-1LM-15W-3500K-120V-W60,LT-LEDMCL-1LM-15W-3500K-277V-N28,LT-LEDMCL-1LM-15W-3500K-277V-M28,LT-LEDMCL-1LM-15W-3500K-277V-W60,LT-LEDMCL-1LM-15W-4000K-120V-N28,LT-LEDMCL-1LM-15W-4000K-120V-M28,LT-LEDMCL-1LM-15W-4000K-120V-W60,LT-LEDMCL-1LM-15W-4000K-277V-N28,LT-LEDMCL-1LM-15W-4000K-277V-M28,LT-LEDMCL-1LM-15W-4000K-277V-W60,LT-LEDMCL-1LM-20W-3000K-120V-N28,LT-LEDMCL-1LM-20W-3000K-120V-M28,LT-LEDMCL-1LM-20W-3000K-120V-W60,LT-LEDMCL-1LM-20W-3000K-277V-N28,LT-LEDMCL-1LM-20W-3000K-277V-M28,LT-LEDMCL-1LM-20W-3000K-277V-W60,LT-LEDMCL-1LM-20W-3500K-120V-N28,LT-LEDMCL-1LM-20W-3500K-120V-M28,LT-LEDMCL-1LM-20W-3500K-120V-W60,LT-LEDMCL-1LM-20W-3500K-277V-N28,LT-LEDMCL-1LM-20W-3500K-277V-M28,LT-LEDMCL-1LM-20W-3500K-277V-W60,LT-LEDMCL-1LM-20W-4000K-120V-N28,LT-LEDMCL-1LM-20W-4000K-120V-M28,LT-LEDMCL-1LM-20W-4000K-120V-W60,LT-LEDMCL-1LM-20W-4000K-277V-N28,LT-LEDMCL-1LM-20W-4000K-277V-M28,LT-LEDMCL-1LM-20W-4000K-277V-W60,LT-LEDMCL-1LM-30W-3000K-120V-N28,LT-LEDMCL-1LM-30W-3000K-120V-M28,LT-LEDMCL-1LM-30W-3000K-120V-W60,LT-LEDMCL-1LM-30W-3000K-277V-N28,LT-LEDMCL-1LM-30W-3000K-277V-M28,LT-LEDMCL-1LM-30W-3000K-277V-W60,LT-LEDMCL-1LM-30W-3500K-120V-N28,LT-LEDMCL-1LM-30W-3500K-120V-M28,LT-LEDMCL-1LM-30W-3500K-120V-W60,LT-LEDMCL-1LM-30W-3500K-277V-N28,LT-LEDMCL-1LM-30W-3500K-277V-M28,LT-LEDMCL-1LM-30W-3500K-277V-W60,LT-LEDMCL-1LM-30W-4000K-120V-N28,LT-LEDMCL-1LM-30W-4000K-120V-M28"
"290","3246","ETH-B08-165W-H","ETH-B08-165W-H-40K,ETH-B08-165W-H-50K"
"291","3248","ETH-WRP-4-22W","ETH-WRP-4-22W-40K,ETH-WRP-4-22W-50K"
"292","3249","ETH-WRP-2-25W","ETH-WRP-2-25W-40K,ETH-WRP-2-25W-50K"
