product_id,parent_sku,child_sku,"Color Temperature (CCT)","Finish Options","Light Source Options","Select Light Source","End Cap Finish Options","Letter Color Options","Wattage Options","Main Cable Length","Select Size","Metal Trim Ring Finish","Wattage & Lumen Options","Finial & Globe Options","Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Control Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options","[RB]Color Temperature (CCT)",Reflector,Color,"Color Temperature","Select Size (W x L)","Voltage Options","Length/Wattage Options","Mounting Options","Color Te\mperature (CCT)","Housing Color Options","Size & Wattage Options","Rod Set Options","Spool Length","Lamp Options","Lens Options","Size & Lamps Options","Watts & Bollard Options","Wattage & VA Rating","Wattage & Battery Type","Wattage & Lens Options","Soft Connector Options","Cable Options","Battery Options","Sensor Options","Distribution Options","Voltage Rating Options","Beam Angle Options",Lumens,Testing,"Dimming Options","CCT Options","Finish Option","Output Wattage Options","Number of Channels & Wattage Options","Length / Wattage Options","Length & Wattage Options"
74491,ESL-Ti-4-S-13W-3L,ESL-Ti-4-S-13W-3L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74492,ESL-Ti-4-S-13W-3L,ESL-Ti-4-S-13W-3L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74493,ESL-Ti-4-S-15W-3L,ESL-Ti-4-S-15W-3L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74494,ESL-Ti-4-S-15W-3L,ESL-Ti-4-S-15W-3L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74495,ESL-Ti-4-S-15W-3L,ESL-Ti-4-S-15W-3L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74496,ESL-Ti-4-S-15W-3L,ESL-Ti-4-S-15W-3L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74501,ESL-Ti-4-S-18W-3L,ESL-Ti-4-S-18W-3L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74502,ESL-Ti-4-S-18W-3L,ESL-Ti-4-S-18W-3L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74503,ESL-Ti-4-S-18W-3L,ESL-Ti-4-S-18W-3L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74504,ESL-Ti-4-S-18W-3L,ESL-Ti-4-S-18W-3L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74497,ESL-Ti-4-S-22W-3L,ESL-Ti-4-S-22W-3L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74498,ESL-Ti-4-S-22W-3L,ESL-Ti-4-S-22W-3L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74499,ESL-Ti-4-S-22W-3L,ESL-Ti-4-S-22W-3L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74500,ESL-Ti-4-S-22W-3L,ESL-Ti-4-S-22W-3L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74507,ESL-Ti-4-S-13W-4L,ESL-Ti-4-S-13W-4L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74508,ESL-Ti-4-S-13W-4L,ESL-Ti-4-S-13W-4L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74509,ESL-Ti-4-S-13W-4L,ESL-Ti-4-S-13W-4L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74510,ESL-Ti-4-S-13W-4L,ESL-Ti-4-S-13W-4L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74511,ESL-Ti-4-S-15W-4L,ESL-Ti-4-S-15W-4L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74512,ESL-Ti-4-S-15W-4L,ESL-Ti-4-S-15W-4L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74513,ESL-Ti-4-S-15W-4L,ESL-Ti-4-S-15W-4L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74514,ESL-Ti-4-S-15W-4L,ESL-Ti-4-S-15W-4L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531,ESL-Ti-4-S-18W-4L,ESL-Ti-4-S-18W-4L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74532,ESL-Ti-4-S-18W-4L,ESL-Ti-4-S-18W-4L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74533,ESL-Ti-4-S-18W-4L,ESL-Ti-4-S-18W-4L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74534,ESL-Ti-4-S-18W-4L,ESL-Ti-4-S-18W-4L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74636,MX-AR100HT3-CSBACR,AR100HT3-CSBACR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74637,MX-AR100HT3-CSBACR,AR100HT3-CSBACR40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74638,MX-AR100HT3-CSBACR,AR100HT3-CSBACR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74639,MX-AR100HT3-CSBFCR,AR100HT3-CSBFCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74640,MX-AR100HT3-CSBFCR,AR100HT3-CSBFCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74641,MX-AR100HT3-CSBFCR,AR100HT3-CSBFCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74642,MX-AR100HT3-CSBKCR,MX-AR100HT3-CSBKCR-30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74643,MX-AR100HT3-CSBKCR,MX-AR100HT3-CSBKCR-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74644,MX-AR100HT3-CSBKCR,MX-AR100HT3-CSBKCR-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74645,MX-AR100HT3-CSBWCR,MX-AR100HT3-CSBWCR-30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74646,MX-AR100HT3-CSBWCR,MX-AR100HT3-CSBWCR-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74647,MX-AR100HT3-CSBWCR,MX-AR100HT3-CSBWCR-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74648,MX-AR100HT4-CSBACR,MX-AR100HT4-CSBACR-30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74649,MX-AR100HT4-CSBACR,MX-AR100HT4-CSBACR-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74650,MX-AR100HT4-CSBACR,MX-AR100HT4-CSBACR-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74651,MX-AR100HT4-CSBFCR,MX-AR100HT4-CSBFCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74652,MX-AR100HT4-CSBFCR,MX-AR100HT4-CSBFCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74653,MX-AR100HT4-CSBFCR,MX-AR100HT4-CSBFCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74654,MX-AR100HT4-CSBKCR,MX-AR100HT4-CSBKCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74655,MX-AR100HT4-CSBKCR,MX-AR100HT4-CSBKCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74656,MX-AR100HT4-CSBKCR,MX-AR100HT4-CSBKCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74657,MX-AR100HT4-CSBTCR,MX-AR100HT4-CSBTCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74658,MX-AR100HT4-CSBTCR,MX-AR100HT4-CSBTCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74659,MX-AR100HT4-CSBTCR,MX-AR100HT4-CSBTCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74660,MX-AR100HT4-CSBWCR,MX-AR100HT4-CSBWCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74661,MX-AR100HT4-CSBWCR,MX-AR100HT4-CSBWCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74662,MX-AR100HT4-CSBWCR,MX-AR100HT4-CSBWCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74663,MX-AR100HT5-CSBACR,MX-AR100HT5-CSBACR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74664,MX-AR100HT5-CSBACR,MX-AR100HT5-CSBACR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74665,MX-AR100HT5-CSBACR,MX-AR100HT5-CSBACR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74666,MX-AR100HT5-CSBFCR,MX-AR100HT5-CSBFCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74667,MX-AR100HT5-CSBFCR,MX-AR100HT5-CSBFCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74668,MX-AR100HT5-CSBFCR,MX-AR100HT5-CSBFCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74669,MX-AR100HT5-CSBKCR,MX-AR100HT5-CSBKCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74670,MX-AR100HT5-CSBKCR,MX-AR100HT5-CSBKCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74671,MX-AR100HT5-CSBKCR,MX-AR100HT5-CSBKCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74672,MX-AR100HT5-CSBTCR,MX-AR100HT5-CSBTCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74673,MX-AR100HT5-CSBTCR,MX-AR100HT5-CSBTCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74674,MX-AR100HT5-CSBTCR,MX-AR100HT5-CSBTCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74675,MX-AR100HT5-CSBWCR,MX-AR100HT5-CSBWCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74676,MX-AR100HT5-CSBWCR,MX-AR100HT5-CSBWCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74677,MX-AR100HT5-CSBWCR,MX-AR100HT5-CSBWCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74678,MX-SDLR820CSWJ,MX-SDLR820CSWJ-27K,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74679,MX-SDLR820CSWJ,MX-SDLR820CSWJ-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74680,MX-SDLR820CSWJ,MX-SDLR820CSWJ-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74681,MX-SDLR820CSWJ,MX-SDLR820CSWJ-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74682,MX-SDLR616CSWJ,MX-SDLR616CSWJ-27K,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74683,MX-SDLR616CSWJ,MX-SDLR616CSWJ-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74684,MX-SDLR616CSWJ,MX-SDLR616CSWJ-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74685,MX-SDLR616CSWJ,MX-SDLR616CSWJ-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74686,MX-AR100UT3-CSBACR,MX-AR100UT3-CSBACR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74687,MX-AR100UT3-CSBACR,MX-AR100UT3-CSBACR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74688,MX-AR100UT3-CSBACR,MX-AR100UT3-CSBACR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74689,MX-AR100UT3-CSBFCR,MX-AR100UT3-CSBFCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74690,MX-AR100UT3-CSBFCR,MX-AR100UT3-CSBFCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74691,MX-AR100UT3-CSBFCR,MX-AR100UT3-CSBFCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74692,MX-AR100UT3-CSBKCR,MX-AR100UT3-CSBKCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74693,MX-AR100UT3-CSBKCR,MX-AR100UT3-CSBKCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74694,MX-AR100UT3-CSBKCR,MX-AR100UT3-CSBKCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74695,MX-AR100UT3-CSBTCR,MX-AR100UT3-CSBTCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74696,MX-AR100UT3-CSBTCR,MX-AR100UT3-CSBTCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74697,MX-AR100UT3-CSBTCR,MX-AR100UT3-CSBTCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74698,MX-AR100UT3-CSBWCR,MX-AR100UT3-CSBWCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74699,MX-AR100UT3-CSBWCR,MX-AR100UT3-CSBWCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74700,MX-AR100UT3-CSBWCR,MX-AR100UT3-CSBWCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74701,MX-AR100UT4-CSBACR,MX-AR100UT4-CSBACR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74702,MX-AR100UT4-CSBACR,MX-AR100UT4-CSBACR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74703,MX-AR100UT4-CSBACR,MX-AR100UT4-CSBACR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74704,MX-AR100UT4-CSBFCR,MX-AR100UT4-CSBFCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74705,MX-AR100UT4-CSBFCR,MX-AR100UT4-CSBFCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74706,MX-AR100UT4-CSBFCR,MX-AR100UT4-CSBFCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74707,MX-AR100UT4-CSBKCR,MX-AR100UT4-CSBKCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74708,MX-AR100UT4-CSBKCR,MX-AR100UT4-CSBKCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74709,MX-AR100UT4-CSBKCR,MX-AR100UT4-CSBKCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74710,MX-AR100UT4-CSBTCR,MX-AR100UT4-CSBTCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74711,MX-AR100UT4-CSBTCR,MX-AR100UT4-CSBTCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74712,MX-AR100UT4-CSBTCR,MX-AR100UT4-CSBTCR-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74713,MX-AR100UT4-CSBWCR,MX-AR100UT4-CSBWCR-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74714,MX-AR100UT4-CSBWCR,MX-AR100UT4-CSBWCR-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74715,MX-AR100UT4-CSBWCR,MX-AR100UT4-CSBWCR-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74860,WM-WMC8-DL-MCT,WM-WMC8-DL-MCT-BR-D,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74861,WM-WMC8-DL-MCT,WM-WMC8-DL-MCT-BN-D,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74862,WM-WMC8-DL-MCT,WM-WMC8-DL-MCT-WH-D,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74863,WM-WMC8-DL-MCT,WM-WMC8-DL-MCT-BK-D,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74864,WM-WMC8-UDL-MCT,WM-WMC8-UDL-MCT-BR-D,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74865,WM-WMC8-UDL-MCT,WM-WMC8-UDL-MCT-BN-D,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74866,WM-WMC8-UDL-MCT,WM-WMC8-UDL-MCT-WH-D,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74867,WM-WMC8-UDL-MCT,WM-WMC8-UDL-MCT-BK-D,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74904,WM-ELN4X-12-15W,WM-ELN4X-12-15W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74905,WM-ELN4X-12-15W,WM-ELN4X-12-15W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74906,WM-ELN4X-12-36W,WM-ELN4X-12-36W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74907,WM-ELN4X-12-36W,WM-ELN4X-12-36W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74908,WM-ELN4X-12-54W,WM-ELN4X-12-54W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74909,WM-ELN4X-12-54W,WM-ELN4X-12-54W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74910,WM-ELN4X-6-15W,WM-ELN4X-6-15W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74911,WM-ELN4X-6-15W,WM-ELN4X-6-15W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75152,WM-ELN4X-6-36W,WM-ELN4X-6-36W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75153,WM-ELN4X-6-36W,WM-ELN4X-6-36W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75154,WM-ELN4X-6-54W,WM-ELN4X-6-54W-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75155,WM-ELN4X-6-54W,WM-ELN4X-6-54W-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75204,WM-LLHB4-100W-MP,WM-LLHB4-100W-MP-40K-D,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75205,WM-LLHB4-100W-MP,WM-LLHB4-100W-MP-50K-D,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75422,WM-LDSXL-MCT-DD,WM-LDSXL-MCT-DD-ORB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75423,WM-LDSXL-MCT-DD,WM-LDSXL-MCT-DD-SIL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75904,WM-LLHB4-150W-MP,WM-LLHB4-150W-MP-40K-D,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75905,WM-LLHB4-150W-MP,WM-LLHB4-150W-MP-50K-D,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77954,WM-LLHB4-300W-MP,WM-LLHB4-300W-MP-40K-D,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77955,WM-LLHB4-300W-MP,WM-LLHB4-300W-MP-50K-D,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77601,TF-CLFRF-96L60W5600LDMV,TF-CLFRF-96L60W5600LDMV30KSA,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77602,TF-CLFRF-96L60W5600LDMV,TF-CLFRF-96L60W5600LDMV40KSA,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
