product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Optic Options","Voltage Options","Color Temperature (CCT)","Lens Options","Driver Option","Finish Options","Height Options","Wattage  Options","End Cap Options","Wattage Options","Pendant Mounting Kit","Fixture Options","Wattage & Lumen Options","Pendant Mount Kit","Mounting Options","Beam Angle Options","Connector Type Options","Trim Type Options","Wattage & Optics/Beams Options","Factory Installed Lamps","Mounting Kit","Occupancy Sensor","Wiring Options","Control Options"
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-WH,286.8,286.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-WH,286.8,286.8,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-WH,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BL-12,271.8,271.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BL-12,271.8,271.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BL-12,271.8,271.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BL-12,271.8,271.8,,,,0,,,,,,,,,,,,,,,"12 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BK,274.3,274.3,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BK,274.3,274.3,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BK,274.3,274.3,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BK,274.3,274.3,,,,0,,,,,,,,,,,,,,,"18 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BK,276.45,276.45,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BK,276.45,276.45,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BK,276.45,276.45,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BK,276.45,276.45,,,,0,,,,,,,,,,,,,,,"24 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BK,281.8,281.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BK,281.8,281.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BK,281.8,281.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BK,281.8,281.8,,,,0,,,,,,,,,,,,,,,"36 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BK,286.8,286.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BK,286.8,286.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BK,286.8,286.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BK,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BR-12,271.8,271.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BR-12,271.8,271.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BR-12,271.8,271.8,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-BR-12,271.8,271.8,,,,0,,,,,,,,,,,,,,,"12 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BR,274.3,274.3,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BR,274.3,274.3,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BR,274.3,274.3,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-BR,274.3,274.3,,,,0,,,,,,,,,,,,,,,"18 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BR,276.45,276.45,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BR,276.45,276.45,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BR,276.45,276.45,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-BR,276.45,276.45,,,,0,,,,,,,,,,,,,,,"24 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BR,281.8,281.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BR,281.8,281.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BR,281.8,281.8,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-BR,281.8,281.8,,,,0,,,,,,,,,,,,,,,"36 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BR,286.8,286.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BR,286.8,286.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BR,286.8,286.8,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-BR,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-SI-12,271.8,271.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-SI-12,271.8,271.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-SI-12,271.8,271.8,,,,0,,,,,,Silver,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-35-SI-12,271.8,271.8,,,,0,,,,,,,,,,,,,,,"12 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-SI,274.3,274.3,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-SI,274.3,274.3,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-SI,274.3,274.3,,,,0,,,,,,Silver,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-835-UZTD-SI,274.3,274.3,,,,0,,,,,,,,,,,,,,,"18 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-SI,276.45,276.45,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-SI,276.45,276.45,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-SI,276.45,276.45,,,,0,,,,,,Silver,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-835-UZTD-SI,276.45,276.45,,,,0,,,,,,,,,,,,,,,"24 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-SI,281.8,281.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-SI,281.8,281.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-SI,281.8,281.8,,,,0,,,,,,Silver,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-835-UZTD-SI,281.8,281.8,,,,0,,,,,,,,,,,,,,,"36 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-SI,286.8,286.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-SI,286.8,286.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-SI,286.8,286.8,,,,0,,,,,,Silver,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-835-UZTD-SI,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-WH-12,271.8,271.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-WH-12,271.8,271.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-WH-12,271.8,271.8,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-WH-12,271.8,271.8,,,,0,,,,,,,,,,,,,,,"12 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-WH,274.3,274.3,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-WH,274.3,274.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-WH,274.3,274.3,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-WH,274.3,274.3,,,,0,,,,,,,,,,,,,,,"18 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-WH,276.45,276.45,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-WH,276.45,276.45,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-WH,276.45,276.45,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-WH,276.45,276.45,,,,0,,,,,,,,,,,,,,,"24 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-WH,281.8,281.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-WH,281.8,281.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-WH,281.8,281.8,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-WH,281.8,281.8,,,,0,,,,,,,,,,,,,,,"36 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-WH,286.8,286.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-WH,286.8,286.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-WH,286.8,286.8,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-WH,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-BL-12,271.8,271.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-BL-12,271.8,271.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-BL-12,271.8,271.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-UZTD-14-40-BL-12,271.8,271.8,,,,0,,,,,,,,,,,,,,,"12 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-BK,274.3,274.3,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-BK,274.3,274.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-BK,274.3,274.3,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-18-14-840-UZTD-BK,274.3,274.3,,,,0,,,,,,,,,,,,,,,"18 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-BK,276.45,276.45,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-BK,276.45,276.45,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-BK,276.45,276.45,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-24-14-840-UZTD-BK,276.45,276.45,,,,0,,,,,,,,,,,,,,,"24 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-BK,281.8,281.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-BK,281.8,281.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-BK,281.8,281.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-36-14-840-UZTD-BK,281.8,281.8,,,,0,,,,,,,,,,,,,,,"36 Pendant",,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-BK,286.8,286.8,,,,0,,,,,,,,,,,"14 Watts",,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-BK,286.8,286.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-BK,286.8,286.8,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,
4510,LT-LEDH-SR5P-UZTD,LT-LEDH-SR5P-G2-48-14-840-UZTD-BK,286.8,286.8,,,,0,,,,,,,,,,,,,,,"48 Pendant",,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-WH,275.72,275.72,,,,155.65,,,,,,,,,,,,"12"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-WH,275.72,275.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-WH,275.72,275.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-WH,275.72,275.72,,,,155.65,,,,,,White,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-WH,278.22,278.22,,,,155.65,,,,,,,,,,,,"18"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-WH,278.22,278.22,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-WH,278.22,278.22,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-WH,278.22,278.22,,,,155.65,,,,,,White,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-WH,280.36,280.36,,,,155.65,,,,,,,,,,,,"24"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-WH,280.36,280.36,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-WH,280.36,280.36,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-WH,280.36,280.36,,,,155.65,,,,,,White,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-WH,285.72,285.72,,,,155.65,,,,,,,,,,,,"36"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-WH,285.72,285.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-WH,285.72,285.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-WH,285.72,285.72,,,,155.65,,,,,,White,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-WH,290.72,290.72,,,,155.65,,,,,,,,,,,,"48"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-WH,290.72,290.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-WH,290.72,290.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-WH,290.72,290.72,,,,155.65,,,,,,White,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BK,275.72,275.72,,,,155.65,,,,,,,,,,,,"12"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BK,275.72,275.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BK,275.72,275.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BK,275.72,275.72,,,,155.65,,,,,,Black,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-BK,278.22,278.22,,,,155.65,,,,,,,,,,,,"18"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-BK,278.22,278.22,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-BK,278.22,278.22,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S18-22-830-UTD-BK,278.22,278.22,,,,155.65,,,,,,Black,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-BK,280.36,280.36,,,,155.65,,,,,,,,,,,,"24"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-BK,280.36,280.36,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-BK,280.36,280.36,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S24-22-830-UTD-BK,280.36,280.36,,,,155.65,,,,,,Black,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-BK,285.72,285.72,,,,155.65,,,,,,,,,,,,"36"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-BK,285.72,285.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-BK,285.72,285.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S36-22-830-UTD-BK,285.72,285.72,,,,155.65,,,,,,Black,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-BK,290.72,290.72,,,,155.65,,,,,,,,,,,,"48"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-BK,290.72,290.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-BK,290.72,290.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S48-22-830-UTD-BK,290.72,290.72,,,,155.65,,,,,,Black,,,,,,,,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BR,275.72,275.72,,,,155.65,,,,,,,,,,,,"12"" Pendant",,,,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BR,275.72,275.72,,,,155.65,,,,,,,,,,,,,,"22 Watts",,,,,,,,,,,
5685,LT-LEDH-SR5P-S-UTD,LT-LEDH-SR5P-G2-S12-22-830-UTD-BR,275.72,275.72,,,,155.65,,,3000K,,,,,,,,,,,,,,,,,,,,,,
